human_manager_id,team_id,year,league_id,sub_league_id,division_id,level_id,split_id,pa,ab,h,k,tb,s,d,t,hr,sb,cs,rbi,r,bb,ibb,hp,sh,sf,ci,gdp,g,gs,ebh,pitches_seen,avg,obp,slg,rc,rc27,iso,tavg,woba,ops,sbp
15,48,2017,145,0,0,1,0,6192,5600,1349,1543,2209,907,222,22,198,56,25,658,677,490,15,52,24,25,1,107,1606,1458,442,0,0.2409,0.3066,0.3945,682.0692,4.1552,0.1536,0.2409,0.0000,0.7011,69.1358
15,48,2018,145,0,0,1,0,6126,5535,1337,1506,2176,872,269,18,178,91,29,644,671,502,29,39,21,29,0,119,1588,1458,465,0,0.2416,0.3076,0.3931,672.8079,4.1324,0.1516,0.2416,0.0000,0.7008,75.8333
15,48,2019,145,0,0,1,0,6189,5586,1389,1413,2345,889,259,26,215,148,59,728,749,497,23,45,21,40,0,89,1565,1458,500,0,0.2487,0.3131,0.4198,745.7601,4.5700,0.1711,0.2487,0.0000,0.7329,71.4976
15,48,2020,145,0,0,1,0,6244,5598,1482,1356,2530,958,245,34,245,203,64,790,830,518,57,58,31,38,1,105,1573,1458,524,0,0.2647,0.3313,0.4519,849.1513,5.2658,0.1872,0.2647,0.0000,0.7832,76.0300
15,48,2021,145,0,0,1,0,6380,5589,1424,1522,2532,883,242,31,268,183,57,832,868,650,60,64,28,49,0,88,1605,1458,541,0,0.2548,0.3366,0.4530,886.3040,5.4548,0.1982,0.2548,0.0000,0.7896,76.2500
15,48,2022,145,0,0,1,0,6320,5591,1449,1468,2494,936,240,14,259,151,50,812,839,606,39,60,26,36,1,121,1596,1458,513,0,0.2592,0.3361,0.4461,851.4898,5.2549,0.1869,0.2592,0.0000,0.7822,75.1244
15,48,2023,145,0,0,1,0,6271,5557,1462,1593,2823,819,271,26,346,149,26,953,973,604,23,58,18,34,0,109,1600,1458,643,0,0.2631,0.3397,0.5080,981.2294,6.1871,0.2449,0.2631,0.0000,0.8477,85.1429
15,48,2024,145,0,0,1,0,6394,5598,1431,1625,2581,881,243,14,293,113,28,862,890,677,7,58,27,34,0,96,1591,1458,550,0,0.2556,0.3402,0.4611,913.6178,5.6681,0.2054,0.2556,0.0000,0.8012,80.1418
15,48,2025,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,46,2028,145,0,1,1,0,6105,5465,1296,1528,2398,755,249,23,269,67,29,740,760,535,8,61,9,32,3,109,1595,1458,541,0,0.2371,0.3105,0.4388,749.3851,4.6535,0.2016,0.2371,0.0000,0.7493,69.7917
15,46,2029,145,0,1,1,0,6269,5650,1411,1470,2395,889,276,30,216,57,18,704,735,500,9,66,14,37,2,144,1649,1458,522,0,0.2497,0.3162,0.4239,751.8276,4.5596,0.1742,0.2497,0.0000,0.7401,76.0000
15,46,2030,145,0,1,1,0,6054,5528,1341,1350,2172,888,252,24,177,57,27,586,607,417,10,72,6,31,0,109,1543,1458,453,0,0.2426,0.3026,0.3929,656.2837,4.0641,0.1503,0.2426,0.0000,0.6955,67.8571
15,46,2031,145,0,1,1,0,6038,5547,1395,1311,2366,861,294,43,197,47,26,667,693,364,16,74,13,39,1,113,1572,1458,534,0,0.2515,0.3043,0.4265,709.1398,4.4087,0.1750,0.2515,0.0000,0.7308,64.3836
15,46,2032,145,0,1,1,0,6236,5537,1441,1341,2374,917,300,39,185,114,66,733,767,547,19,66,37,46,3,131,1660,1458,524,0,0.2602,0.3315,0.4288,783.8191,4.8362,0.1685,0.2602,0.0000,0.7603,63.3333
15,46,2033,145,0,1,1,0,6140,5412,1290,1442,2160,816,261,30,183,98,52,668,704,581,11,71,30,42,4,110,1695,1458,474,0,0.2384,0.3180,0.3991,700.5878,4.3425,0.1608,0.2384,0.0000,0.7172,65.3333
15,46,2034,145,0,1,1,0,6028,5368,1304,1385,2313,786,262,21,235,128,71,706,730,522,16,68,36,34,0,106,1657,1458,518,0,0.2429,0.3161,0.4309,730.6650,4.5762,0.1880,0.2429,0.0000,0.7470,64.3216
15,46,2035,145,0,1,1,0,6110,5423,1303,1527,2387,767,249,26,261,118,44,701,728,532,20,78,26,50,1,82,1600,1458,536,0,0.2403,0.3145,0.4402,772.6252,4.8267,0.1999,0.2403,0.0000,0.7546,72.8395
15,46,2036,145,0,1,1,0,6192,5498,1275,1579,2252,776,244,32,223,156,54,720,748,582,12,48,28,35,1,100,1671,1458,499,0,0.2319,0.3091,0.4096,714.5867,4.3455,0.1777,0.2319,0.0000,0.7187,74.2857
15,46,2037,145,0,1,1,0,6041,5380,1221,1633,2110,785,197,25,214,166,62,655,680,540,16,60,21,40,0,74,1610,1458,436,0,0.2270,0.3025,0.3922,663.8136,4.1145,0.1652,0.2270,0.0000,0.6947,72.8070
15,46,2038,145,0,1,1,0,6148,5525,1236,1573,2167,740,266,25,205,65,33,617,641,516,21,55,14,37,1,118,1636,1458,496,0,0.2237,0.2946,0.3922,638.5635,3.8391,0.1685,0.2237,0.0000,0.6869,66.3265
15,46,2039,145,0,1,1,0,6104,5498,1214,1586,2012,777,245,23,169,35,16,563,595,494,12,65,16,31,0,137,1642,1458,437,0,0.2208,0.2912,0.3660,583.0461,3.5108,0.1451,0.2208,0.0000,0.6572,68.6275
15,46,2040,145,0,1,1,0,2938,2670,649,778,1063,412,139,19,79,17,6,306,315,231,10,16,4,16,1,50,822,702,237,0,0.2431,0.3055,0.3981,327.1510,4.2122,0.1551,0.2431,0.0000,0.7036,73.9130
16,49,2017,145,1,0,1,0,6274,5581,1474,1250,2406,975,267,31,201,115,36,770,800,549,35,64,39,41,0,112,2270,1458,499,0,0.2641,0.3347,0.4311,821.3646,5.1158,0.1670,0.2641,0.0000,0.7658,76.1589
16,49,2018,145,1,0,1,0,6227,5615,1453,1182,2296,985,265,31,172,133,27,683,719,466,48,55,58,33,0,130,2309,1458,468,0,0.2588,0.3200,0.4089,739.8315,4.5296,0.1501,0.2588,0.0000,0.7289,83.1250
16,49,2019,145,1,0,1,0,6297,5610,1455,1216,2217,1015,268,22,150,103,25,722,742,529,67,69,45,43,1,129,2255,1458,440,0,0.2594,0.3284,0.3952,740.2903,4.5458,0.1358,0.2594,0.0000,0.7236,80.4688
16,49,2020,145,1,0,1,0,6311,5607,1415,1294,2235,935,296,28,156,78,29,642,682,519,59,78,62,45,0,132,2227,1458,480,0,0.2524,0.3220,0.3986,724.7614,4.3876,0.1462,0.2524,0.0000,0.7206,72.8972
16,49,2021,145,1,0,1,0,6058,5403,1326,1259,2071,916,231,23,156,71,30,627,658,490,43,80,53,30,2,147,2178,1458,410,0,0.2454,0.3158,0.3833,649.4788,4.0433,0.1379,0.2454,0.0000,0.6991,70.2970
16,49,2022,145,1,0,1,0,6191,5528,1343,1385,2056,924,261,22,136,106,40,651,677,499,46,82,46,35,1,141,2236,1458,419,0,0.2429,0.3132,0.3719,645.4844,3.9191,0.1290,0.2429,0.0000,0.6851,72.6027
16,49,2023,145,1,0,1,0,6018,5368,1230,1406,1974,808,252,18,152,115,33,564,594,498,33,67,60,25,0,124,2291,1458,422,0,0.2291,0.3013,0.3677,603.2456,3.7186,0.1386,0.2291,0.0000,0.6690,77.7027
16,49,2024,145,1,0,1,0,6125,5438,1281,1440,2013,837,291,18,135,74,33,597,632,506,14,92,45,44,0,135,2414,1458,444,0,0.2356,0.3090,0.3702,628.4189,3.8440,0.1346,0.2356,0.0000,0.6792,69.1589
16,49,2025,145,1,0,1,0,6146,5481,1298,1401,2079,869,242,22,165,76,32,596,626,487,17,93,40,43,2,147,2336,1458,429,0,0.2368,0.3077,0.3793,638.2477,3.8769,0.1425,0.2368,0.0000,0.6870,70.3704
16,49,2026,145,1,0,1,0,1879,1660,364,421,553,244,82,7,31,18,7,164,173,157,3,28,20,13,1,44,704,450,120,0,0.2193,0.2955,0.3331,166.2227,3.2522,0.1139,0.2193,0.0000,0.6286,72.0000
17,51,2017,145,1,0,1,0,6177,5575,1414,1372,2272,944,262,28,180,88,32,672,702,475,40,45,50,32,0,111,2193,1458,470,0,0.2536,0.3157,0.4075,720.5752,4.4358,0.1539,0.2536,0.0000,0.7232,73.3333
17,51,2018,145,1,0,1,0,6130,5579,1378,1466,2264,895,270,23,190,87,46,638,665,412,23,65,46,27,1,105,2254,1458,483,0,0.2470,0.3049,0.4058,685.3922,4.1821,0.1588,0.2470,0.0000,0.7108,65.4135
17,51,2019,145,1,0,1,0,6181,5500,1370,1389,2321,853,283,34,200,121,41,758,790,538,49,59,51,33,0,95,2196,1458,517,0,0.2491,0.3209,0.4220,761.3358,4.7255,0.1729,0.2491,0.0000,0.7429,74.6914
17,51,2020,145,1,0,1,0,6233,5571,1437,1446,2415,907,294,24,212,134,46,776,801,492,48,54,69,46,1,99,2212,1458,530,0,0.2579,0.3218,0.4335,788.6294,4.8459,0.1756,0.2579,0.0000,0.7553,74.4444
17,51,2021,145,1,0,1,0,6350,5568,1403,1516,2446,861,281,21,240,120,44,793,823,613,56,60,57,52,0,97,2093,1458,542,0,0.2520,0.3299,0.4393,830.5264,5.0791,0.1873,0.2520,0.0000,0.7692,73.1707
17,51,2022,145,1,0,1,0,6287,5590,1401,1474,2369,889,273,22,217,98,33,760,790,553,53,44,65,34,1,96,2148,1458,512,0,0.2506,0.3212,0.4238,776.8808,4.7489,0.1732,0.2506,0.0000,0.7450,74.8092
17,51,2023,145,1,0,1,0,6227,5522,1437,1448,2678,817,294,31,295,88,27,863,888,604,49,29,40,32,0,106,2275,1458,620,0,0.2602,0.3346,0.4850,906.1440,5.7030,0.2247,0.2602,0.0000,0.8195,76.5217
17,51,2024,145,1,0,1,0,6469,5621,1500,1212,2434,966,324,20,190,120,36,873,904,697,41,54,48,49,0,130,2175,1458,534,0,0.2669,0.3506,0.4330,880.3606,5.4219,0.1662,0.2669,0.0000,0.7836,76.9231
17,51,2025,145,1,0,1,0,6375,5601,1478,1264,2595,908,283,27,260,88,22,864,896,646,28,39,44,43,2,122,2214,1458,570,0,0.2639,0.3418,0.4633,905.0556,5.6124,0.1994,0.2639,0.0000,0.8051,80.0000
17,51,2026,145,1,0,1,0,6394,5595,1542,1252,2708,936,313,26,267,76,33,917,949,655,28,52,51,40,1,112,2222,1458,606,0,0.2756,0.3546,0.4840,977.9108,6.1561,0.2084,0.2756,0.0000,0.8386,69.7248
17,51,2027,145,1,0,1,0,6289,5540,1398,1307,2459,854,271,29,244,88,19,807,842,616,33,54,43,35,1,126,2192,1458,544,0,0.2523,0.3311,0.4439,829.0613,5.1282,0.1915,0.2523,0.0000,0.7750,82.2430
17,51,2028,145,1,0,1,0,6296,5552,1452,1392,2508,904,280,28,240,74,20,803,837,621,30,48,41,33,1,122,2173,1458,548,0,0.2615,0.3391,0.4517,864.8812,5.4105,0.1902,0.2615,0.0000,0.7909,78.7234
17,51,2029,145,1,0,1,0,6263,5425,1324,1381,2345,804,255,29,236,93,28,762,794,682,24,54,62,39,1,132,2219,1458,520,0,0.2441,0.3323,0.4323,798.2913,4.9413,0.1882,0.2441,0.0000,0.7645,76.8595
17,51,2030,145,1,0,1,0,6257,5475,1344,1414,2250,852,271,28,193,79,35,689,725,631,24,57,49,40,5,114,2300,1458,492,0,0.2455,0.3276,0.4110,755.9709,4.6718,0.1655,0.2455,0.0000,0.7385,69.2982
17,51,2031,145,1,0,1,0,6265,5438,1318,1348,2299,815,250,28,225,68,19,737,771,673,33,55,56,43,0,115,2174,1458,503,0,0.2424,0.3295,0.4228,783.2761,4.8584,0.1804,0.2424,0.0000,0.7523,78.1609
17,51,2032,145,1,0,1,0,6183,5483,1293,1401,2215,823,230,28,212,63,33,641,666,563,25,52,55,29,1,101,2240,1458,470,0,0.2358,0.3114,0.4040,701.5765,4.2973,0.1682,0.2358,0.0000,0.7154,65.6250
17,51,2033,145,1,0,1,0,6295,5567,1361,1312,2319,850,276,23,212,75,31,695,724,539,26,71,74,43,1,93,2214,1458,511,0,0.2445,0.3169,0.4166,754.3765,4.5802,0.1721,0.2445,0.0000,0.7334,70.7547
17,51,2034,145,1,0,1,0,6347,5534,1440,1432,2928,748,285,18,389,56,32,916,949,657,18,60,61,33,2,104,2256,1458,692,0,0.2602,0.3433,0.5291,1015.3542,6.3401,0.2689,0.2602,0.0000,0.8723,63.6364
17,51,2035,145,1,0,1,0,6379,5536,1413,1411,2723,782,281,21,329,50,23,895,926,684,18,60,55,44,0,99,2215,1458,631,0,0.2552,0.3411,0.4919,953.6140,5.9272,0.2366,0.2552,0.0000,0.8330,68.4932
17,51,2036,145,1,0,1,0,6403,5516,1457,1435,2799,804,295,27,331,67,33,918,954,714,33,47,78,48,0,118,2191,1458,653,0,0.2641,0.3507,0.5074,997.0668,6.2087,0.2433,0.2641,0.0000,0.8581,67.0000
17,51,2037,145,1,0,1,0,6449,5623,1476,1464,2958,784,282,30,380,78,46,959,985,710,15,74,13,28,1,96,1562,1458,692,0,0.2625,0.3512,0.5261,1057.6270,6.5949,0.2636,0.2625,0.0000,0.8773,62.9032
17,51,2038,145,1,0,1,0,6236,5501,1361,1482,2660,722,298,22,319,82,25,872,901,618,12,65,17,34,1,105,1532,1458,639,0,0.2474,0.3287,0.4835,891.3438,5.5696,0.2361,0.2474,0.0000,0.8123,76.6355
17,51,2039,145,1,0,1,0,6212,5484,1357,1384,2578,767,258,33,299,73,37,823,846,565,8,81,28,53,1,110,1549,1458,590,0,0.2474,0.3240,0.4701,843.8689,5.2318,0.2226,0.2474,0.0000,0.7940,66.3636
17,51,2040,145,1,0,1,0,2963,2638,671,600,1158,426,117,14,114,39,20,380,395,267,3,26,16,16,0,45,783,702,245,0,0.2544,0.3271,0.4390,385.4261,5.0419,0.1846,0.2544,0.0000,0.7661,66.1017
18,53,2017,145,1,2,1,0,6150,5590,1358,1405,2203,873,283,44,158,69,39,601,627,434,50,38,55,33,0,113,2326,1458,485,0,0.2429,0.3002,0.3941,653.2904,3.9443,0.1512,0.2429,0.0000,0.6943,63.8889
18,53,2018,145,1,2,1,0,6039,5442,1259,1442,2058,813,254,31,161,66,32,578,608,450,32,53,60,34,0,98,2206,1458,446,0,0.2313,0.2947,0.3782,611.7392,3.7479,0.1468,0.2313,0.0000,0.6729,67.3469
19,56,2017,145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,46,2017,145,1,1,1,0,6380,5650,1427,1561,2492,873,280,37,237,91,50,838,870,624,40,45,38,23,0,104,2306,1458,554,0,0.2526,0.3305,0.4411,832.3753,5.0640,0.1885,0.2526,0.0000,0.7716,64.5390
19,46,2018,145,1,1,1,0,6305,5591,1431,1262,2340,923,290,35,183,78,33,719,746,579,36,40,57,38,0,127,2215,1458,508,0,0.2559,0.3281,0.4185,773.8478,4.7325,0.1626,0.2559,0.0000,0.7466,70.2703
19,46,2019,145,1,1,1,0,6352,5627,1490,1404,2453,987,256,34,213,61,42,791,818,585,41,63,48,29,0,140,2253,1458,503,0,0.2648,0.3391,0.4359,826.0590,5.0736,0.1711,0.2648,0.0000,0.7751,59.2233
19,46,2020,145,1,1,1,0,6225,5537,1446,1313,2462,913,273,37,223,82,32,766,801,521,40,65,61,39,2,120,2161,1458,533,0,0.2612,0.3298,0.4446,815.2608,5.0684,0.1835,0.2612,0.0000,0.7744,71.9298
19,46,2021,145,1,1,1,0,6315,5603,1427,1324,2234,969,275,17,166,129,48,725,756,536,34,71,74,30,1,101,2114,1458,458,0,0.2547,0.3260,0.3987,747.5933,4.5575,0.1440,0.2547,0.0000,0.7247,72.8814
19,46,2022,145,0,1,1,0,6281,5565,1453,1227,2475,907,293,30,223,129,39,807,837,582,37,73,25,36,0,126,1555,1458,546,0,0.2611,0.3370,0.4447,845.8995,5.2649,0.1836,0.2611,0.0000,0.7817,76.7857
19,46,2023,145,0,1,1,0,6320,5564,1520,1178,2679,951,259,30,280,124,39,865,897,627,38,72,22,35,0,148,1554,1449,569,0,0.2732,0.3523,0.4815,946.8670,5.9621,0.2083,0.2732,0.0000,0.8338,76.0736
20,58,2017,145,0,2,1,0,6448,5744,1577,1284,2690,987,318,21,251,88,23,837,867,565,36,72,22,45,0,153,1689,1467,590,0,0.2745,0.3445,0.4683,925.0839,5.6638,0.1938,0.2745,0.0000,0.8129,79.2793
20,58,2018,145,0,2,1,0,6332,5630,1508,1276,2522,961,297,33,217,94,27,846,872,552,36,73,25,52,0,127,1573,1458,547,0,0.2679,0.3382,0.4480,863.8779,5.3583,0.1801,0.2679,0.0000,0.7862,77.6860
20,58,2019,145,0,2,1,0,6403,5687,1543,1295,2654,969,286,39,249,67,27,882,916,583,26,79,22,31,1,123,1604,1458,574,0,0.2713,0.3456,0.4667,925.0261,5.7455,0.1954,0.2713,0.0000,0.8123,71.2766
20,58,2020,145,0,2,1,0,6188,5580,1494,1231,2483,989,247,32,226,91,25,795,815,473,18,68,22,43,2,147,1583,1458,505,0,0.2677,0.3301,0.4450,813.1727,5.0788,0.1772,0.2677,0.0000,0.7751,78.4483
20,58,2021,145,0,2,1,0,6379,5639,1517,1141,2480,992,297,18,210,71,24,807,838,577,41,86,30,47,0,160,1578,1458,525,0,0.2690,0.3434,0.4398,850.6796,5.2403,0.1708,0.2690,0.0000,0.7832,74.7368
20,58,2022,145,0,2,1,0,6290,5650,1545,1153,2509,1029,280,24,212,51,22,774,805,508,40,66,25,40,1,175,1558,1458,516,0,0.2735,0.3383,0.4441,827.6488,5.1171,0.1706,0.2735,0.0000,0.7824,69.8630
20,58,2023,145,0,2,1,0,6304,5666,1572,1195,2751,972,292,37,271,60,22,890,912,485,14,80,21,50,2,154,1582,1458,600,0,0.2774,0.3402,0.4855,921.8069,5.7334,0.2081,0.2774,0.0000,0.8258,73.1707
21,59,2017,145,0,0,1,0,2934,2577,612,646,1025,385,132,4,91,16,6,341,359,310,15,24,11,12,0,74,771,675,227,0,0.2375,0.3236,0.3977,333.0056,4.3478,0.1603,0.2375,0.0000,0.7214,72.7273
22,60,2017,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,50,2017,145,0,2,1,0,6197,5551,1422,1268,2331,898,315,33,176,52,19,738,771,522,30,55,27,41,1,122,1641,1458,524,0,0.2562,0.3240,0.4199,760.3586,4.7325,0.1638,0.2562,0.0000,0.7440,73.2394
22,50,2018,145,0,2,1,0,6259,5673,1488,1239,2457,959,291,36,202,84,30,770,808,437,16,75,32,41,1,110,1592,1458,529,0,0.2623,0.3212,0.4331,792.8629,4.8675,0.1708,0.2623,0.0000,0.7543,73.6842
22,50,2019,145,0,2,1,0,6289,5643,1548,1201,2456,1033,302,33,180,113,57,780,814,496,18,57,36,55,2,125,1534,1458,515,0,0.2743,0.3361,0.4352,824.4893,5.0964,0.1609,0.2743,0.0000,0.7713,66.4706
22,50,2020,145,0,2,1,0,6274,5633,1458,1297,2368,946,293,40,179,104,46,759,787,524,21,46,26,44,1,118,1550,1458,512,0,0.2588,0.3246,0.4204,772.9434,4.7334,0.1615,0.2588,0.0000,0.7450,69.3333
22,50,2021,145,0,2,1,0,6332,5632,1504,1245,2549,946,302,25,231,102,39,859,893,569,40,60,31,39,1,108,1545,1458,558,0,0.2670,0.3386,0.4526,875.7033,5.4417,0.1855,0.2670,0.0000,0.7912,72.3404
22,50,2022,145,0,2,1,0,6284,5617,1504,1265,2517,974,265,47,218,110,42,788,821,550,24,53,21,42,1,119,1548,1458,530,0,0.2678,0.3365,0.4481,854.0657,5.3170,0.1803,0.2678,0.0000,0.7846,72.3684
22,50,2023,145,0,2,1,0,6275,5570,1420,1401,2491,845,308,38,229,120,37,759,782,556,28,81,23,45,0,98,1582,1449,575,0,0.2549,0.3290,0.4472,841.4225,5.2190,0.1923,0.2549,0.0000,0.7762,76.4331
22,50,2024,145,1,2,1,0,6202,5575,1427,1350,2329,914,305,27,181,136,41,724,747,484,30,58,50,35,0,111,2268,1458,513,0,0.2560,0.3201,0.4178,754.9954,4.6488,0.1618,0.2560,0.0000,0.7378,76.8362
22,50,2025,145,1,2,1,0,6216,5514,1421,1354,2335,908,298,29,186,119,34,754,797,554,29,60,51,36,1,105,2219,1458,513,0,0.2577,0.3301,0.4235,791.4145,4.9475,0.1658,0.2577,0.0000,0.7536,77.7778
22,50,2026,145,1,2,1,0,6285,5542,1379,1331,2284,867,302,27,183,95,22,714,743,587,30,45,59,49,3,119,2345,1458,512,0,0.2488,0.3232,0.4121,757.9067,4.6381,0.1633,0.2488,0.0000,0.7353,81.1966
22,50,2027,145,1,2,1,0,6154,5522,1382,1433,2279,863,316,28,175,72,28,689,707,472,22,67,57,36,0,113,2303,1458,519,0,0.2503,0.3151,0.4127,722.8813,4.4622,0.1624,0.2503,0.0000,0.7278,72.0000
22,50,2028,145,1,2,1,0,6105,5456,1308,1454,2304,754,316,34,204,83,35,671,697,510,14,61,45,31,2,92,2328,1458,554,0,0.2397,0.3102,0.4223,726.7226,4.5097,0.1826,0.2397,0.0000,0.7325,70.3390
22,50,2029,145,1,2,1,0,6004,5381,1260,1490,2118,786,268,28,178,103,40,599,631,451,28,55,62,54,1,90,2289,1458,474,0,0.2342,0.2973,0.3936,642.1252,3.9701,0.1594,0.2342,0.0000,0.6909,72.0280
22,50,2030,145,1,2,1,0,6083,5496,1310,1459,2213,800,303,21,186,97,45,615,633,448,33,49,49,41,0,74,2284,1458,510,0,0.2384,0.2995,0.4027,674.5562,4.1440,0.1643,0.2384,0.0000,0.7021,68.3099
22,50,2031,145,1,2,1,0,6150,5469,1343,1383,2245,847,275,36,185,89,34,652,680,520,24,49,61,47,4,113,2316,1458,496,0,0.2456,0.3142,0.4105,714.8279,4.4055,0.1649,0.2456,0.0000,0.7247,72.3577
22,50,2032,145,1,2,1,0,6129,5434,1335,1343,2262,833,284,11,207,84,39,690,718,534,28,65,60,34,2,108,2238,1458,502,0,0.2457,0.3188,0.4163,730.0305,4.5417,0.1706,0.2457,0.0000,0.7350,68.2927
22,50,2033,145,1,2,1,0,6253,5545,1368,1343,2346,847,285,15,221,78,33,706,729,568,25,56,42,40,2,142,2288,1458,521,0,0.2467,0.3208,0.4231,751.3735,4.5753,0.1764,0.2467,0.0000,0.7439,70.2703
22,50,2034,145,1,2,1,0,6170,5448,1399,1255,2609,797,286,24,292,66,37,819,846,571,13,71,41,39,0,146,2201,1458,602,0,0.2568,0.3330,0.4789,857.7696,5.3710,0.2221,0.2568,0.0000,0.8119,64.0777
22,50,2035,145,1,2,1,0,6300,5577,1526,1197,2722,926,293,18,289,62,20,873,900,572,20,59,62,30,0,152,2174,1458,600,0,0.2736,0.3458,0.4881,932.9311,5.8376,0.2145,0.2736,0.0000,0.8339,75.6098
22,50,2036,145,1,2,1,0,6319,5570,1534,1278,2795,894,321,17,302,46,22,922,957,589,13,62,59,37,2,124,2218,1458,640,0,0.2754,0.3492,0.5018,979.5463,6.1823,0.2264,0.2754,0.0000,0.8509,67.6471
22,50,2037,145,1,2,1,0,6335,5567,1463,1275,2637,866,294,29,274,89,52,848,875,632,14,72,14,50,0,130,1539,1458,597,0,0.2628,0.3428,0.4737,907.4160,5.6322,0.2109,0.2628,0.0000,0.8165,63.1206
22,50,2038,145,1,2,1,0,6289,5611,1457,1338,2517,908,274,39,236,72,25,812,839,553,18,59,22,43,1,126,1519,1458,549,0,0.2597,0.3302,0.4486,836.5872,5.1688,0.1889,0.2597,0.0000,0.7788,74.2268
22,50,2039,145,1,2,1,0,6196,5569,1454,1501,2672,835,305,29,285,129,37,843,872,485,15,75,29,38,0,116,1524,1458,619,0,0.2611,0.3266,0.4798,875.7212,5.4543,0.2187,0.2611,0.0000,0.8064,77.7108
22,50,2040,145,1,2,1,0,2980,2689,726,625,1215,466,137,17,106,51,14,396,410,223,11,32,14,22,0,32,750,693,260,0,0.2700,0.3307,0.4518,415.3157,5.4834,0.1819,0.2700,0.0000,0.7826,78.4615
23,54,2017,145,0,2,1,0,6324,5623,1436,1305,2361,939,267,32,198,144,36,774,810,556,27,69,26,50,0,135,1596,1467,497,0,0.2554,0.3272,0.4199,786.2687,4.7878,0.1645,0.2554,0.0000,0.7471,80.0000
23,54,2018,145,0,2,1,0,6160,5550,1384,1351,2233,923,255,24,182,83,36,675,699,465,24,82,27,34,2,121,1599,1458,461,0,0.2494,0.3150,0.4023,704.0285,4.3359,0.1530,0.2494,0.0000,0.7173,69.7479
23,54,2019,145,0,2,1,0,6120,5598,1370,1337,2139,905,293,40,132,102,47,598,632,397,19,58,28,38,1,100,1624,1458,465,0,0.2447,0.2996,0.3821,641.6163,3.9008,0.1374,0.2447,0.0000,0.6817,68.4564
23,54,2020,145,0,2,1,0,6079,5573,1366,1458,2174,918,256,24,168,76,31,610,637,401,22,47,28,29,1,111,1565,1458,448,0,0.2451,0.2998,0.3901,647.5410,3.9681,0.1450,0.2451,0.0000,0.6899,71.0280
23,54,2021,145,0,2,1,0,5994,5469,1281,1353,2071,832,263,31,155,61,24,577,605,425,34,43,25,32,0,115,1580,1458,449,0,0.2342,0.2930,0.3787,603.0651,3.7141,0.1445,0.2342,0.0000,0.6717,71.7647
23,54,2022,145,0,2,1,0,6076,5510,1300,1407,2066,857,264,35,144,61,29,584,612,459,31,47,25,35,0,123,1614,1458,443,0,0.2359,0.2985,0.3750,613.1505,3.7438,0.1390,0.2359,0.0000,0.6734,67.7778
24,57,2017,145,0,0,1,0,6378,5652,1478,1388,2533,945,256,32,245,185,87,794,827,614,53,40,41,31,0,128,1668,1458,533,0,0.2615,0.3364,0.4482,848.4634,5.1353,0.1867,0.2615,0.0000,0.7846,68.0147
24,57,2018,145,0,0,1,0,6366,5675,1532,1309,2549,1005,266,32,229,219,60,796,831,583,56,38,33,37,0,134,1640,1458,527,0,0.2700,0.3400,0.4492,875.8509,5.3660,0.1792,0.2700,0.0000,0.7891,78.4946
24,57,2019,145,0,0,1,0,6327,5605,1480,1221,2411,982,269,25,204,193,59,812,837,577,49,45,47,49,4,115,1620,1458,498,0,0.2640,0.3349,0.4302,826.4086,5.0769,0.1661,0.2640,0.0000,0.7651,76.5873
24,57,2020,145,0,0,1,0,6157,5590,1512,1209,2501,990,275,27,220,199,77,768,795,459,36,48,28,32,0,109,1627,1458,522,0,0.2705,0.3294,0.4474,821.1256,5.1273,0.1769,0.2705,0.0000,0.7768,72.1014
24,57,2021,145,0,0,1,0,6173,5577,1562,1027,2539,1037,288,22,215,101,40,814,842,474,38,50,24,47,1,146,1589,1458,525,0,0.2801,0.3393,0.4553,848.0428,5.3598,0.1752,0.2801,0.0000,0.7946,71.6312
24,57,2022,145,0,0,1,0,6294,5695,1519,1164,2518,997,272,23,227,66,33,795,822,485,38,57,9,48,0,149,1561,1458,522,0,0.2667,0.3279,0.4421,809.9344,4.9532,0.1754,0.2667,0.0000,0.7701,66.6667
24,57,2023,145,0,0,1,0,6240,5684,1493,1363,2502,943,308,25,217,82,37,749,778,451,18,57,14,33,1,135,1698,1458,550,0,0.2627,0.3214,0.4402,790.4892,4.8397,0.1775,0.2627,0.0000,0.7616,68.9076
24,57,2024,145,0,0,1,0,6113,5562,1360,1352,2195,891,280,12,177,69,34,623,654,438,15,61,18,33,1,147,1599,1458,469,0,0.2445,0.3051,0.3946,654.2992,3.9842,0.1501,0.2445,0.0000,0.6997,66.9903
