year,team_id,game_id,league_id,level_id,split_id,pa,ab,h,k,tb,s,d,t,hr,sb,cs,rbi,r,bb,ibb,hp,sh,sf,ci,gdp,g,gs,ebh,pitches_seen,avg,obp,slg,rc,rc27,iso,woba,ops,sbp,kp,bbp,wpa,babip
2033,308,15978,158,6,0,56207,48413,12799,12103,19582,8845,2263,553,1138,1324,594,6974,7513,6138,237,985,324,339,8,612,1400,12600,3954,0,0.2644,0.3565,0.4045,7461.7557,5.3749,0.1401,0.3506,0.7610,69.0302,21.5329,10.9203,67.0578,0.3284
2034,308,15980,158,6,0,56688,48406,12639,11733,19885,8339,2615,424,1261,1022,409,7330,7763,6642,196,912,312,404,12,729,1400,12600,4300,0,0.2611,0.3583,0.4108,7632.5704,5.4778,0.1497,0.3527,0.7691,71.4186,20.6975,11.7168,77.5446,0.3177
2035,308,15981,158,6,0,58991,49945,14356,11201,22439,9764,2609,475,1508,1518,563,9529,10274,7200,183,1124,261,455,6,612,1400,12599,4592,0,0.2874,0.3862,0.4493,9376.1362,6.7544,0.1618,0.3822,0.8355,72.9457,18.9876,12.2053,126.2900,0.3409
2036,308,15978,158,6,0,56555,49021,13139,12034,19888,9088,2454,496,1101,1542,556,7545,8476,5909,221,973,301,342,9,603,1400,12599,4051,0,0.2680,0.3560,0.4057,7590.7191,5.4386,0.1377,0.3498,0.7617,73.4986,21.2784,10.4482,9.3704,0.3323
2037,308,15981,158,6,0,56003,48920,12546,13000,19216,8649,2293,435,1169,1154,492,7020,7564,5621,219,865,277,316,4,596,1400,12600,3897,0,0.2565,0.3416,0.3928,6970.6828,4.9457,0.1363,0.3360,0.7344,70.1094,23.2130,10.0370,7.9206,0.3244
2038,308,15980,158,6,0,55944,48249,12344,12266,19321,8316,2331,445,1252,1339,541,7027,7874,6035,197,977,292,383,8,573,1400,12600,4028,0,0.2558,0.3479,0.4004,7220.4155,5.1719,0.1446,0.3425,0.7483,71.2234,21.9255,10.7876,40.2301,0.3159
2039,308,15981,158,6,0,58429,50175,14239,12619,21534,9925,2574,499,1241,1186,366,9172,10124,6526,175,1005,269,442,12,541,1400,12600,4314,0,0.2838,0.3744,0.4292,8725.9818,6.2737,0.1454,0.3694,0.8036,76.4175,21.5972,11.1691,69.8030,0.3536
2017,736,13228,159,6,0,30730,27318,6938,5432,9136,5454,1074,106,304,462,244,3067,3313,2746,261,269,154,236,7,620,784,7056,1484,0,0.2540,0.3256,0.3344,3045.6655,3.8011,0.0805,0.3155,0.6600,65.4391,17.6765,8.9359,-27.4067,0.3041
2018,736,13219,159,6,0,31181,27463,7487,6458,11487,5038,1566,215,668,646,328,3759,4034,2871,211,409,215,221,2,415,784,7056,2449,0,0.2726,0.3477,0.4183,4130.4770,5.2717,0.1457,0.3393,0.7660,66.3244,20.7113,9.2075,21.2451,0.3317
2019,736,13234,159,6,0,30721,26973,6877,6201,10920,4519,1419,193,746,789,377,3484,3670,2895,227,342,312,193,6,345,784,7056,2358,0,0.2550,0.3327,0.4048,3784.1611,4.7916,0.1499,0.3219,0.7375,67.6672,20.1849,9.4235,-1.8461,0.3032
2020,736,13216,159,6,0,30740,27225,7004,6609,10812,4788,1349,142,725,658,318,3309,3541,2662,236,312,347,192,2,413,784,7056,2216,0,0.2573,0.3283,0.3971,3654.0120,4.5907,0.1399,0.3168,0.7255,67.4180,21.4997,8.6597,-13.7684,0.3127
2021,736,13228,159,6,0,29855,26680,6659,6016,10110,4602,1283,154,620,686,260,3226,3482,2440,193,322,218,191,4,457,784,7056,2057,0,0.2496,0.3179,0.3789,3308.6747,4.2244,0.1293,0.3077,0.6969,72.5159,20.1507,8.1728,-33.0262,0.2984
2022,736,13234,159,6,0,30254,27019,6660,6148,10199,4614,1229,141,676,627,329,3111,3289,2483,200,352,207,187,6,384,794,7146,2046,0,0.2465,0.3161,0.3775,3314.1598,4.1686,0.1310,0.3073,0.6935,65.5858,20.3213,8.2072,-30.5864,0.2936
2023,736,13225,159,6,0,31707,27698,7397,2582,10763,5094,1582,379,342,306,90,3834,4100,3348,190,85,247,323,6,480,786,7074,2303,0,0.2671,0.3443,0.3886,3903.7583,4.9159,0.1215,0.3348,0.7329,77.2727,8.1433,10.5592,29.1560,0.2811
2024,736,13228,159,6,0,31585,27743,7050,3338,10030,5118,1230,356,346,254,83,3346,3517,3254,153,86,242,256,4,378,784,7055,1932,0,0.2541,0.3315,0.3615,3536.8695,4.4105,0.1074,0.3234,0.6931,75.3709,10.5683,10.3024,-14.0512,0.2757
2025,736,13219,159,6,0,31853,28127,7811,2936,10902,5813,1287,329,382,226,82,3780,4007,3120,174,114,210,272,10,406,784,7056,1998,0,0.2777,0.3492,0.3876,4000.1956,5.0740,0.1099,0.3410,0.7368,73.3766,9.2173,9.7950,19.2116,0.2962
2026,736,12226,159,6,0,33210,29263,9005,2750,12263,6828,1451,371,355,341,73,4986,5594,3362,148,83,153,342,7,417,786,7074,2177,0,0.3077,0.3767,0.4191,4882.6035,6.2058,0.1113,0.3697,0.7958,82.3671,8.2806,10.1235,70.0807,0.3264
2027,736,13234,159,6,0,30616,27421,6159,3777,8439,4564,1155,195,245,238,60,2877,3151,2678,158,75,213,225,4,415,784,7056,1595,0,0.2246,0.2932,0.3078,2608.7175,3.1763,0.0831,0.2847,0.6009,79.8658,12.3367,8.7471,-61.9763,0.2503
2028,736,16563,159,6,0,81897,71252,19756,6577,28259,14427,3199,1086,1044,720,197,11393,12181,9029,315,304,528,772,12,1260,1960,17640,5329,0,0.2773,0.3575,0.3966,10681.6332,5.3159,0.1193,0.3508,0.7542,78.5169,8.0308,11.0248,110.7728,0.2905
2029,736,16551,159,6,0,75542,67054,15732,18397,24118,10830,2948,424,1530,1720,606,7743,8520,6557,448,951,539,432,9,596,1960,17640,4902,0,0.2346,0.3099,0.3597,7980.6661,4.0280,0.1251,0.2999,0.6696,73.9467,24.3533,8.6799,-95.3184,0.2986
2030,736,16547,159,6,0,78276,69621,19408,15535,29287,13595,3574,412,1827,1809,684,10108,10944,6689,359,991,457,511,7,833,1960,17640,5813,0,0.2788,0.3481,0.4207,10661.9070,5.4627,0.1419,0.3411,0.7688,72.5632,19.8464,8.5454,92.2019,0.3332
2031,736,16550,159,6,0,76762,68236,17864,16458,27592,12199,3435,397,1833,1254,732,9279,9903,6691,345,901,447,474,13,1065,1960,17640,5665,0,0.2618,0.3336,0.4044,9435.1225,4.7984,0.1426,0.3284,0.7380,63.1420,21.4403,8.7166,37.3981,0.3180
2032,736,16550,159,6,0,76832,68096,17918,15601,27219,12391,3420,440,1667,1409,728,9122,9696,6688,398,1078,458,497,15,1053,1960,17640,5527,0,0.2631,0.3364,0.3997,9448.2958,4.8211,0.1366,0.3298,0.7361,65.9336,20.3053,8.7047,37.3862,0.3166
2033,736,16559,159,6,0,77427,68488,18161,16551,28598,12313,3355,397,2096,1557,634,10081,10891,7218,412,801,425,478,17,990,1960,17640,5848,0,0.2652,0.3401,0.4176,10105.0494,5.1621,0.1524,0.3328,0.7576,71.0634,21.3763,9.3223,43.4191,0.3193
2034,736,16568,159,6,0,78847,68823,18760,14432,29716,12534,3624,474,2128,1877,618,11154,12164,8039,419,1040,385,546,14,1269,1960,17638,6226,0,0.2726,0.3549,0.4318,11004.4934,5.6187,0.1592,0.3472,0.7866,75.2305,18.3038,10.1957,48.1712,0.3149
2035,736,16550,159,6,0,76054,67851,17378,16293,27430,11660,3343,416,1959,1551,765,9309,10015,6309,326,1024,391,466,13,1091,1960,17640,5718,0,0.2561,0.3266,0.4043,9168.3232,4.6543,0.1481,0.3212,0.7309,66.9689,21.4229,8.2954,-30.8784,0.3080
2036,736,16559,159,6,0,80799,71411,20660,15461,30667,14602,3869,429,1760,1527,576,12417,13576,7446,339,915,479,531,17,1032,1960,17640,6058,0,0.2893,0.3614,0.4294,11562.1629,5.8494,0.1401,0.3554,0.7908,72.6106,19.1351,9.2155,28.6380,0.3454
2037,736,16559,159,6,0,74755,67119,16375,16516,25419,11086,3224,375,1690,1695,840,8255,9047,5661,383,1059,436,463,17,1036,1960,17639,5289,0,0.2440,0.3108,0.3787,8067.4957,4.0700,0.1347,0.3040,0.6895,66.8639,22.0935,7.5727,-48.6634,0.2974
2038,736,16559,159,6,0,78877,69946,19683,15852,30158,13772,3415,428,2068,1505,581,11727,12740,6951,265,966,416,591,7,1085,1960,17640,5911,0,0.2814,0.3518,0.4312,11000.2512,5.6107,0.1498,0.3469,0.7830,72.1477,20.0971,8.8125,75.1295,0.3348
2039,736,16550,159,6,0,75695,67445,16531,16346,27015,10725,3253,428,2125,1514,731,9430,10277,6481,354,903,413,440,13,1008,1960,17640,5806,0,0.2451,0.3177,0.4005,8812.0430,4.4467,0.1554,0.3119,0.7183,67.4388,21.5946,8.5620,-61.7353,0.2915
2017,332,14606,160,6,0,39591,34941,9189,6383,11858,7288,1433,168,300,550,325,4018,4302,3680,367,393,231,339,7,814,1002,9018,1901,0,0.2630,0.3370,0.3394,4105.0982,4.0362,0.0764,0.3263,0.6764,62.8571,16.1224,9.2950,-40.9373,0.3108
2018,332,14606,160,6,0,39310,34618,9046,8475,14398,5955,1834,253,1004,979,470,4502,4757,3700,310,447,285,251,9,445,1000,9000,3091,0,0.2613,0.3381,0.4159,5055.8518,5.0515,0.1546,0.3279,0.7541,67.5638,21.5594,9.4124,14.1192,0.3167
2019,332,14606,160,6,0,38984,34544,8935,8071,14149,5867,1890,210,968,774,373,4518,4769,3447,303,425,329,234,5,522,1000,9000,3068,0,0.2587,0.3314,0.4096,4819.9853,4.8081,0.1509,0.3209,0.7410,67.4804,20.7034,8.8421,15.9572,0.3095
2020,332,14609,160,6,0,38585,34280,8614,8084,13399,5786,1755,189,884,885,388,4153,4396,3282,332,389,396,231,7,492,1004,9036,2828,0,0.2513,0.3217,0.3909,4450.3033,4.4220,0.1396,0.3091,0.7126,69.5208,20.9511,8.5059,-25.2279,0.3026
2021,332,14606,160,6,0,38196,33864,8531,8051,12821,6000,1566,171,794,879,321,4035,4363,3328,313,430,339,233,2,525,1000,9000,2531,0,0.2519,0.3246,0.3786,4335.6069,4.3760,0.1267,0.3120,0.7032,73.2500,21.0781,8.7130,-33.7796,0.3064
2022,332,14609,160,6,0,38381,34394,8690,7716,13205,6087,1561,172,870,826,392,4150,4458,3018,290,455,295,214,5,561,1000,9000,2603,0,0.2527,0.3194,0.3839,4301.8346,4.2755,0.1313,0.3091,0.7033,67.8161,20.1037,7.8633,-43.1075,0.3005
2023,332,14606,160,6,0,40104,35577,9372,3475,13572,6449,2013,543,367,294,116,4572,4888,3738,235,124,288,374,3,608,1002,9018,2923,0,0.2634,0.3324,0.3815,4683.2217,4.5829,0.1181,0.3239,0.7139,71.7073,8.6650,9.3208,20.1283,0.2805
2024,332,14609,160,6,0,39593,34664,8713,4210,12558,6195,1628,453,437,322,116,4247,4460,4211,222,75,314,326,3,493,1000,9000,2518,0,0.2514,0.3310,0.3623,4417.3620,4.3849,0.1109,0.3221,0.6932,73.5160,10.6332,10.6357,1.0034,0.2727
2025,332,14609,160,6,0,40240,35273,9503,3709,13445,6911,1719,396,477,360,121,4738,5029,4157,192,160,280,361,9,595,1000,9000,2592,0,0.2694,0.3459,0.3812,4898.1684,4.8752,0.1118,0.3381,0.7271,74.8441,9.2172,10.3305,53.7195,0.2870
2026,332,12618,160,6,0,40334,35528,9241,3797,12982,6860,1475,452,454,374,93,4398,4810,4041,207,122,294,342,7,515,1004,9036,2381,0,0.2601,0.3348,0.3654,4612.2842,4.5233,0.1053,0.3261,0.7002,80.0857,9.4139,10.0188,0.1857,0.2779
2027,332,14606,160,6,0,41246,36615,10388,3881,13984,7903,1767,325,393,274,70,5358,5771,3887,157,99,267,372,6,618,1000,9000,2485,0,0.2837,0.3508,0.3819,5128.6991,5.0256,0.0982,0.3441,0.7327,79.6512,9.4094,9.4239,48.2270,0.3055
2028,332,17171,160,6,0,90625,79771,20990,8615,29604,15333,3682,993,982,818,182,10806,11498,9189,444,294,585,769,17,1322,2240,20160,5657,0,0.2631,0.3385,0.3711,10577.4129,4.6333,0.1080,0.3302,0.7096,81.8000,9.5062,10.1396,58.8378,0.2820
2029,332,17186,160,6,0,89041,78269,20495,19169,30279,14766,3464,475,1790,2282,736,10875,12261,8320,454,1310,517,611,14,802,2240,20160,5729,0,0.2619,0.3404,0.3869,11058.1954,4.9400,0.1250,0.3319,0.7272,75.6130,21.5283,9.3440,-21.0439,0.3229
2030,332,17180,160,6,0,88798,79138,20952,19637,31141,14770,3941,475,1766,2070,804,10470,11312,7224,508,1164,670,594,8,831,2240,20160,6182,0,0.2648,0.3330,0.3935,10897.1169,4.8166,0.1287,0.3240,0.7265,72.0251,22.1142,8.1353,-21.7718,0.3289
2031,332,17180,160,6,0,90277,79453,22334,15921,34132,15751,3707,537,2339,2049,902,12366,13453,8415,455,1081,621,690,17,1351,2240,20160,6583,0,0.2811,0.3551,0.4296,12527.4160,5.5739,0.1485,0.3483,0.7847,69.4341,17.6357,9.3213,143.1362,0.3231
2032,332,17171,160,6,0,87215,77620,20091,18925,31592,13490,3912,478,2211,1711,868,10733,11371,7440,449,1117,542,486,10,1139,2240,20160,6601,0,0.2588,0.3306,0.4070,10730.4406,4.7837,0.1482,0.3241,0.7376,66.3435,21.6992,8.5306,28.8683,0.3138
2033,332,17183,160,6,0,87667,77971,20487,17940,32766,13354,4317,486,2330,1598,894,11079,11864,7585,427,1055,501,546,9,1190,2240,20160,7133,0,0.2628,0.3342,0.4202,11191.5964,4.9851,0.1575,0.3287,0.7544,64.1252,20.4638,8.6521,76.2855,0.3117
2034,332,17183,160,6,0,92130,79954,22602,16594,35589,15197,4368,492,2545,1724,605,14188,15538,9989,413,1054,459,662,12,1432,2240,20158,7405,0,0.2827,0.3671,0.4451,13667.4285,6.0985,0.1624,0.3609,0.8122,74.0232,18.0115,10.8423,107.8966,0.3263
2035,332,17183,160,6,0,86966,77681,20020,17704,30917,13703,3797,460,2060,1930,927,10645,11471,7108,393,1119,509,539,10,1239,2240,20160,6317,0,0.2577,0.3268,0.3980,10348.4187,4.5899,0.1403,0.3208,0.7248,67.5534,20.3574,8.1733,-36.1129,0.3072
2036,332,17168,160,6,0,87462,77964,20435,18546,31710,13974,3792,524,2145,1787,749,11427,12263,7390,399,1086,444,565,13,1154,2242,20178,6461,0,0.2621,0.3323,0.4067,10891.0164,4.8652,0.1446,0.3261,0.7390,70.4653,21.2046,8.4494,1.5824,0.3162
2037,332,17183,160,6,0,91066,80552,23282,18173,35138,16364,4215,468,2235,1651,635,13868,14977,8147,349,1269,438,647,13,1345,2242,20178,6918,0,0.2890,0.3608,0.4362,13129.5775,5.8755,0.1472,0.3557,0.7971,72.2222,19.9559,8.9463,118.6735,0.3462
2038,332,17171,160,6,0,85546,76859,18890,18844,29081,12807,3817,424,1842,1837,884,9815,10665,6644,428,1012,462,557,12,1204,2240,20160,6083,0,0.2458,0.3120,0.3784,9277.5925,4.1014,0.1326,0.3055,0.6904,67.5119,22.0279,7.7666,-101.6017,0.3005
2039,332,17171,160,6,0,86830,77327,19403,18759,30218,13314,3508,436,2145,2075,727,10557,11697,7379,394,962,495,650,17,1029,2240,20160,6089,0,0.2509,0.3214,0.3908,10165.7196,4.5125,0.1399,0.3139,0.7122,74.0542,21.6043,8.4982,-14.7024,0.3024
2017,340,5746,161,6,0,24201,21403,5802,4054,7784,4464,962,108,268,417,211,2653,2838,2244,99,223,110,219,2,474,608,5472,1338,0,0.2711,0.3433,0.3637,2754.0460,4.4754,0.0926,0.3379,0.7070,66.4013,16.7514,9.2723,6.7352,0.3199
2018,340,5747,161,6,0,25072,21743,6605,5271,10635,4229,1412,274,690,671,358,3875,4170,2474,86,468,159,223,5,221,608,5472,2376,0,0.3038,0.3833,0.4891,4266.3452,7.1552,0.1853,0.3804,0.8724,65.2089,21.0235,9.8676,97.5925,0.3696
2019,340,12624,161,6,0,24362,21516,6347,4758,9822,4228,1320,242,557,1019,323,3345,3620,2032,75,402,212,198,2,308,608,5472,2119,0,0.2950,0.3636,0.4565,3739.9065,6.2293,0.1615,0.3558,0.8201,75.9314,19.5304,8.3409,82.5106,0.3531
2020,340,5746,161,6,0,24370,21491,6263,5289,9556,4299,1192,215,557,895,400,3228,3500,2135,90,367,189,184,4,303,608,5472,1964,0,0.2914,0.3625,0.4447,3587.4610,5.9410,0.1532,0.3570,0.8072,69.1120,21.7029,8.7608,51.2852,0.3605
2021,340,5747,161,6,0,24221,21255,5965,5027,9088,4045,1194,249,477,1048,301,3062,3346,2055,62,480,211,217,3,219,608,5472,1920,0,0.2806,0.3541,0.4276,3459.3290,5.7521,0.1469,0.3454,0.7816,77.6872,20.7547,8.4844,26.7667,0.3437
2022,340,12624,161,6,0,23811,21026,5796,5063,8835,3930,1175,209,482,1020,440,2872,3132,2054,81,428,139,161,3,277,608,5472,1866,0,0.2757,0.3497,0.4202,3222.0823,5.3546,0.1445,0.3442,0.7699,69.8630,21.2633,8.6263,10.5829,0.3397
2023,340,5746,161,6,0,24294,21526,6083,4693,9408,4054,1252,258,519,732,171,3247,3541,2157,37,328,99,183,1,391,608,5472,2029,0,0.2826,0.3541,0.4371,3484.0288,5.7757,0.1545,0.3485,0.7912,81.0631,19.3175,8.8787,47.0425,0.3373
2024,340,5742,161,6,0,24757,21197,6155,4671,9337,4271,1131,208,545,617,326,3472,3718,2730,38,439,171,212,8,341,600,5400,1884,0,0.2904,0.3794,0.4405,3732.6505,6.2628,0.1501,0.3774,0.8199,65.4295,18.8674,11.0272,63.1113,0.3464
2025,340,12221,161,6,0,24757,21683,6446,5203,9713,4405,1311,234,496,598,254,3424,3723,2184,39,507,172,206,5,337,608,5472,2041,0,0.2973,0.3717,0.4480,3766.8553,6.2758,0.1507,0.3682,0.8197,70.1878,21.0163,8.8217,72.1349,0.3675
2026,340,12224,161,6,0,25055,21749,6346,4960,9952,4207,1262,287,590,597,237,3600,3891,2545,40,383,148,226,4,362,608,5472,2139,0,0.2918,0.3724,0.4576,3881.1890,6.3991,0.1658,0.3691,0.8300,71.5827,19.7964,10.1577,66.0488,0.3504
2027,340,12224,161,6,0,25033,21907,6497,5260,9829,4473,1262,216,546,739,296,3588,4003,2267,58,499,164,194,2,291,608,5472,2024,0,0.2966,0.3725,0.4487,3848.5933,6.3535,0.1521,0.3686,0.8212,71.4010,21.0123,9.0560,76.4097,0.3652
2028,340,17443,161,6,0,45847,40001,11473,8963,17560,7911,2102,395,1065,1128,450,6294,6790,4433,78,708,332,367,6,651,1120,10080,3562,0,0.2868,0.3651,0.4390,6709.4360,5.9732,0.1522,0.3610,0.8041,71.4829,19.5498,9.6691,100.0909,0.3430
2029,340,17443,161,6,0,44364,39210,10462,9759,16884,6845,2051,327,1239,943,570,5665,6198,4007,106,613,251,279,4,567,1120,10080,3617,0,0.2668,0.3419,0.4306,5917.3828,5.2530,0.1638,0.3399,0.7725,62.3265,21.9976,9.0321,58.8732,0.3237
2030,340,17441,161,6,0,44739,39780,11174,9503,17154,7474,2353,414,933,1119,512,5652,6361,3808,122,562,249,335,5,335,1120,10080,3700,0,0.2809,0.3494,0.4312,6289.6221,5.6537,0.1503,0.3455,0.7806,68.6082,21.2410,8.5116,61.0208,0.3451
2031,340,17439,161,6,0,44644,39521,10987,9413,17280,7328,2109,466,1084,1123,482,5798,6302,3905,98,714,234,262,8,464,1120,10080,3659,0,0.2780,0.3515,0.4372,6337.9112,5.7087,0.1592,0.3478,0.7887,69.9688,21.0846,8.7470,91.0675,0.3381
2032,340,17439,161,6,0,45344,39647,11156,8348,16936,7446,2503,344,863,1246,425,5821,7494,4472,115,615,260,347,3,460,1120,10080,3710,0,0.2814,0.3603,0.4272,6500.8499,5.8541,0.1458,0.3556,0.7875,74.5661,18.4104,9.8624,75.9079,0.3344
2033,340,17437,161,6,0,45257,40146,11875,9116,18988,7745,2347,583,1200,1094,579,6508,7020,3997,75,581,220,309,4,539,1120,10080,4130,0,0.2958,0.3654,0.4730,7117.2523,6.4231,0.1772,0.3641,0.8383,65.3915,20.1427,8.8318,100.4779,0.3542
2034,340,17437,161,6,0,44230,39077,10405,8904,16460,6776,2201,430,998,1137,523,5373,5802,4099,132,582,245,225,2,514,1120,10078,3629,0,0.2663,0.3430,0.4212,5869.6473,5.2513,0.1550,0.3385,0.7642,68.4940,20.1311,9.2675,47.4303,0.3200
2035,340,17435,161,6,0,44991,39555,11079,9322,17734,7257,2194,423,1205,1305,555,6043,6564,4269,100,620,248,294,5,468,1120,10077,3822,0,0.2801,0.3569,0.4483,6624.2169,5.9537,0.1682,0.3533,0.8053,70.1613,20.7197,9.4886,83.0127,0.3367
2036,340,17436,161,6,0,47912,41189,12545,9352,19498,8342,2588,480,1135,993,410,8139,9184,5413,96,753,178,373,6,422,1122,10096,4203,0,0.3046,0.3920,0.4734,8165.4922,7.3423,0.1688,0.3902,0.8654,70.7769,19.5191,11.2978,98.5619,0.3672
2037,340,17435,161,6,0,42481,38512,9908,9192,15981,6300,2182,387,1039,1310,642,4916,5367,3017,115,515,214,215,8,475,1120,10080,3608,0,0.2573,0.3180,0.4150,5156.8127,4.6180,0.1577,0.3141,0.7330,67.1107,21.6379,7.1020,16.2977,0.3112
2038,340,17436,161,6,0,49075,42087,13626,9905,20830,9386,2524,468,1248,979,423,9635,10636,5643,90,770,211,356,8,495,1120,10080,4240,0,0.3238,0.4102,0.4949,9071.2032,8.1788,0.1712,0.4089,0.9051,69.8288,20.1834,11.4987,62.4987,0.3956
2039,340,17435,161,6,0,44406,39771,10827,9390,16212,7438,2196,390,803,1373,634,6190,6846,3560,120,568,218,286,3,469,1120,10080,3389,0,0.2722,0.3385,0.4076,5687.0847,5.0261,0.1354,0.3357,0.7461,68.4106,21.1458,8.0169,-27.3557,0.3357
2017,755,14069,172,6,0,108410,95828,25762,16023,33641,20293,4002,524,943,1563,878,11388,12074,10175,741,911,541,943,12,2307,2740,24660,5469,0,0.2688,0.3416,0.3511,11774.5471,4.2539,0.0822,0.3336,0.6927,64.0311,14.7800,9.3857,-27.3430,0.3110
2018,755,14543,172,6,0,108363,95719,25797,22419,40214,17117,5492,639,2549,2503,1221,12808,13525,9818,710,1215,812,785,14,1145,2740,24660,8680,0,0.2695,0.3425,0.4201,14323.2815,5.2342,0.1506,0.3337,0.7626,67.2127,20.6888,9.0603,94.9971,0.3250
2019,755,14549,172,6,0,105907,93876,23779,22374,36706,16013,4896,579,2291,2268,1143,11371,12074,9142,688,1185,1035,647,22,1437,2736,24624,7766,0,0.2533,0.3253,0.3910,12286.5026,4.4613,0.1377,0.3156,0.7163,66.4908,21.1261,8.6321,-45.2481,0.3076
2020,755,14543,172,6,0,104576,92651,22827,22258,35306,15723,4171,491,2442,2359,1110,10790,11480,9033,661,1152,1079,641,20,1380,2736,24624,7104,0,0.2464,0.3190,0.3811,11648.5819,4.2482,0.1347,0.3088,0.7001,68.0023,21.2840,8.6377,-104.0532,0.2972
2021,755,14510,172,6,0,104453,92924,22567,23136,35047,15324,4364,521,2358,2116,1025,10572,11236,8857,612,1131,927,607,7,1408,2736,24624,7243,0,0.2429,0.3145,0.3772,11357.9026,4.1260,0.1343,0.3054,0.6916,67.3671,22.1497,8.4794,-122.8543,0.2970
2022,755,14570,172,6,0,104868,93187,23121,22114,35408,15854,4504,506,2257,2076,1001,10912,11623,8982,636,1176,874,639,10,1389,2736,24624,7267,0,0.2481,0.3200,0.3800,11709.5286,4.2742,0.1319,0.3110,0.7000,67.4683,21.0875,8.5651,-119.6084,0.3004
2023,755,14549,172,6,0,108666,95850,24909,9074,35903,17431,5137,1166,1175,900,274,11864,12569,10581,517,387,857,973,18,1883,2736,24624,7478,0,0.2599,0.3328,0.3746,12426.7734,4.4779,0.1147,0.3246,0.7074,76.6610,8.3504,9.7372,-4.2565,0.2741
2024,755,14411,172,6,0,109460,96634,25261,10825,35677,18457,4427,1142,1235,864,270,11712,12380,10719,472,283,899,915,10,1542,2736,24624,6804,0,0.2614,0.3341,0.3692,12529.9530,4.5108,0.1078,0.3262,0.7033,76.1905,9.8895,9.7926,-4.7199,0.2810
2025,755,14570,172,6,0,110338,96682,25543,10395,36069,18731,4382,1146,1284,1075,326,11982,12722,11480,500,328,889,943,16,1609,2740,24660,6812,0,0.2642,0.3413,0.3731,13008.1200,4.6888,0.1089,0.3331,0.7144,76.7309,9.4211,10.4044,24.1818,0.2823
2026,755,12617,172,6,0,110173,97266,26185,10427,37066,18970,4790,1184,1241,809,276,12304,12968,10739,449,340,839,969,20,1701,2742,24678,7215,0,0.2692,0.3409,0.3811,13195.2295,4.7588,0.1119,0.3336,0.7220,74.5622,9.4642,9.7474,59.2021,0.2881
2027,755,14543,172,6,0,109539,96997,25599,11478,35495,19013,4351,1160,1075,977,230,11781,12721,10536,514,288,826,877,15,1461,2738,24642,6586,0,0.2639,0.3351,0.3659,12548.0941,4.5299,0.1020,0.3266,0.7010,80.9445,10.4785,9.6185,19.4752,0.2874
2028,755,18731,172,6,0,213599,188510,49845,19697,69978,36674,8622,2136,2413,1497,560,23789,25313,21058,848,645,1606,1752,28,3291,5324,47916,13171,0,0.2644,0.3375,0.3712,24700.3664,4.5718,0.1068,0.3306,0.7088,72.7759,9.2215,9.8587,49.5691,0.2821
2029,755,18725,172,6,0,206975,182639,45049,48741,67650,31753,8077,1133,4086,5013,1912,21996,23644,19002,852,2647,1488,1167,32,1929,5320,47880,13296,0,0.2467,0.3246,0.3704,23401.5703,4.3852,0.1237,0.3167,0.6950,72.3899,23.5492,9.1808,-53.7543,0.3127
2030,755,18723,172,6,0,212040,187581,50755,43710,75353,36176,9047,1045,4487,4517,1738,25167,27200,18696,927,2722,1566,1437,38,2248,5320,47880,14579,0,0.2706,0.3430,0.4017,27207.3405,5.1079,0.1311,0.3354,0.7447,72.2142,20.6140,8.8172,208.3988,0.3286
2031,755,18687,172,6,0,208389,184968,48844,42077,74101,33956,9133,1141,4614,4710,2002,24291,26097,17896,982,2564,1499,1427,35,2664,5320,47880,14888,0,0.2641,0.3350,0.4006,25791.4164,4.8454,0.1365,0.3275,0.7357,70.1728,20.1916,8.5878,134.1575,0.3166
2032,755,18687,172,6,0,208537,185119,48855,43409,74798,33789,9055,1145,4866,4198,1897,24329,25899,17926,887,2763,1396,1301,32,2988,5326,47934,15066,0,0.2639,0.3358,0.4041,25903.8892,4.8622,0.1401,0.3292,0.7398,68.8761,20.8160,8.5961,108.9617,0.3184
2033,755,18693,172,6,0,207828,184832,48570,42231,76018,32985,9108,1091,5386,4037,1795,24762,26250,17961,809,2471,1263,1265,36,2766,5320,47880,15585,0,0.2628,0.3341,0.4113,26215.8376,4.9377,0.1485,0.3281,0.7454,69.2215,20.3202,8.6422,126.7652,0.3118
2034,755,18735,172,6,0,209760,185243,48865,40426,76095,32917,9710,1194,5044,4887,1696,25451,27311,19526,923,2366,1170,1431,24,3122,5320,47879,15948,0,0.2638,0.3393,0.4108,26861.7420,5.0437,0.1470,0.3318,0.7500,74.2367,19.2725,9.3087,165.6529,0.3103
2035,755,18720,172,6,0,209153,185255,49269,42855,76729,33435,9436,1170,5228,4547,1944,25647,27369,18752,746,2570,1242,1303,31,2810,5320,47880,15834,0,0.2660,0.3396,0.4142,27001.5381,5.0881,0.1482,0.3339,0.7538,70.0508,20.4898,8.9657,154.9887,0.3180
2036,755,18720,172,6,0,206433,184040,47215,44600,74140,31693,9260,1121,5141,4121,1908,23858,25386,17339,794,2561,1228,1233,32,2707,5320,47880,15522,0,0.2565,0.3271,0.4028,24990.8552,4.6890,0.1463,0.3213,0.7300,68.3530,21.6051,8.3993,32.3860,0.3104
