message_id,subject,player_id_0,player_id_1,player_id_2,player_id_3,player_id_4,team_id_0,team_id_1,team_id_2,team_id_3,team_id_4,league_id_0,league_id_1,importance,message_type,hype,sender_type,sender_id,recipient_id,trade_id,date,deleted,notify,ongoing_story_id,text_is_modified
2593,"",37586,0,0,0,0,811,822,0,0,0,100,0,3,4,2,5,811,0,0,"2039-4-14",0,1,-1,0
2594,"",40697,0,0,0,0,822,811,0,0,0,100,0,3,4,2,5,822,0,0,"2039-4-14",0,1,-1,0
2595,"",47511,0,0,0,0,798,805,0,0,0,100,0,3,4,2,5,798,0,0,"2039-4-14",0,1,-1,0
2596,"",44445,0,0,0,0,806,800,0,0,0,100,0,3,4,2,5,806,0,0,"2039-4-14",0,1,-1,0
2597,"",35025,0,0,0,0,834,827,0,0,0,101,0,3,4,2,5,834,0,0,"2039-4-14",0,1,-1,0
2598,"",35003,0,0,0,0,834,827,0,0,0,101,0,3,4,2,5,834,0,0,"2039-4-14",0,1,-1,0
2599,"",45450,0,0,0,0,305,308,0,0,0,158,0,3,4,2,5,305,0,0,"2039-4-14",0,1,-1,0
2600,"",45499,0,0,0,0,305,308,0,0,0,158,0,3,4,2,5,305,0,0,"2039-4-14",0,1,-1,0
2601,"",44168,0,0,0,0,305,308,0,0,0,158,0,3,4,2,5,305,0,0,"2039-4-14",0,1,-1,0
2602,"",34927,0,0,0,0,305,308,0,0,0,158,0,3,4,2,5,305,0,0,"2039-4-14",0,1,-1,0
2603,"",33857,0,0,0,0,842,844,0,0,0,101,0,3,4,2,5,842,0,0,"2039-4-14",0,1,-1,0
2604,"",23818,0,0,0,0,833,830,0,0,0,101,0,3,4,2,5,833,0,0,"2039-4-14",0,1,-1,0
2605,"",0,0,0,0,0,45,0,0,0,0,0,0,1,9,2,5,45,33,0,"2039-4-14",0,1,-1,0
2606,"",38192,0,0,0,0,825,809,0,0,0,100,0,3,4,2,5,825,0,0,"2039-4-14",0,1,-1,0
2607,"",38109,0,0,0,0,825,809,0,0,0,100,0,3,4,2,5,825,0,0,"2039-4-14",0,1,-1,0
2608,"",44068,0,0,0,0,793,799,0,0,0,100,0,3,4,2,5,793,0,0,"2039-4-14",0,1,-1,0
2609,"",43886,0,0,0,0,799,793,0,0,0,100,0,3,4,2,5,799,0,0,"2039-4-14",0,1,-1,0
2610,"",21321,0,0,0,0,843,839,0,0,0,101,0,3,4,2,5,843,0,0,"2039-4-14",0,1,-1,0
2611,"",20320,0,0,0,0,848,856,0,0,0,101,0,3,4,2,5,848,0,0,"2039-4-14",0,1,-1,0
2612,"",20320,0,0,0,0,848,856,0,0,0,101,0,3,4,2,5,848,0,0,"2039-4-14",0,1,-1,0
2613,"",44169,0,0,0,0,802,801,0,0,0,100,0,3,4,2,5,802,0,0,"2039-4-14",0,1,-1,0
2614,"",43175,0,0,0,0,801,802,0,0,0,100,0,3,4,2,5,801,0,0,"2039-4-14",0,1,-1,0
2615,"",0,0,0,0,0,0,0,0,0,0,156,0,3,0,1,3,156,-1,0,"2039-4-15",0,1,-1,0
2616,"",0,0,0,0,0,0,0,0,0,0,160,0,3,0,1,3,160,-1,0,"2039-4-15",0,1,-1,0
2617,"",0,0,0,0,0,804,0,0,0,0,100,0,1,3,3,5,804,0,0,"2039-4-15",0,1,-1,0
2618,"",0,0,0,0,0,792,0,0,0,0,100,0,1,3,3,5,792,0,0,"2039-4-15",0,1,-1,0
2619,"",0,0,0,0,0,813,0,0,0,0,100,0,1,3,3,5,813,0,0,"2039-4-15",0,1,-1,0
2620,"",0,0,0,0,0,848,0,0,0,0,101,0,1,3,3,5,848,0,0,"2039-4-15",0,1,-1,0
2621,"",0,0,0,0,0,852,0,0,0,0,101,0,1,3,3,5,852,0,0,"2039-4-15",0,1,-1,0
2622,"",0,0,0,0,0,862,0,0,0,0,101,0,1,3,3,5,862,0,0,"2039-4-15",0,1,-1,0
2623,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2039-4-15",0,1,-1,0
2624,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2039-4-15",0,1,-1,0
2625,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2039-4-15",0,1,-1,0
2626,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2039-4-15",0,1,-1,0
2627,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2039-4-15",0,1,-1,0
2628,"",44625,0,0,0,0,184,0,0,0,0,147,0,3,8,1,5,184,0,-5,"2039-4-15",0,1,-1,0
2629,"",49168,0,0,0,0,875,874,0,0,0,102,0,3,4,2,5,875,0,0,"2039-4-15",0,1,-1,0
2630,"",42582,0,0,0,0,809,0,0,0,0,100,0,3,8,1,5,809,0,-5,"2039-4-15",0,1,-1,0
2631,"",49066,0,0,0,0,880,881,0,0,0,102,0,3,4,2,5,880,0,0,"2039-4-15",0,1,-1,0
2632,"",21455,0,0,0,0,259,260,0,0,0,154,0,3,4,2,5,259,0,0,"2039-4-15",0,1,-1,0
2633,"",42278,0,0,0,0,821,809,0,0,0,100,0,3,4,3,5,821,0,0,"2039-4-15",0,1,-1,0
2634,"",22696,0,0,0,0,835,836,0,0,0,101,0,3,4,2,5,835,0,0,"2039-4-15",0,1,-1,0
2635,"",0,0,0,0,0,45,0,0,0,0,0,0,1,9,2,5,45,33,0,"2039-4-15",0,1,-1,0
2636,"",0,0,0,0,0,53,0,0,0,0,0,0,1,9,2,5,53,67,0,"2039-4-15",0,1,-1,0
2637,"",49966,0,0,0,0,894,890,0,0,0,102,0,3,4,2,5,894,0,0,"2039-4-15",0,1,-1,0
2638,"",21855,0,0,0,0,844,842,0,0,0,101,0,3,4,2,5,844,0,0,"2039-4-15",0,1,-1,0
2639,"",34019,0,0,0,0,842,844,0,0,0,101,0,3,4,2,5,842,0,0,"2039-4-15",0,1,-1,0
