player_id,team_id,league_id,position,role,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
2017,42,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,224,151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2173,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,145,8,0,0,0,1,1,0,0,0,0,0,0,0,1,4,11,186,716,2205,28,28,60,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
2021,278,156,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,521,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,182,147,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1608,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,602,172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1374,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,594,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,717,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,31,-145,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,34,-145,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,40,145,1,11,0,0,1,1,0,0,0,0,0,0,0,12,12,17,2211,2215,3213,60,60,60,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0
2031,45,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,49,145,7,0,0,0,1,1,0,0,0,0,0,0,0,1,4,9,231,736,1769,60,60,60,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
2033,324,160,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,47,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,643,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,592,172,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,876,102,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,158,146,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,60,1214,0,60,60,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0
2043,242,153,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,904,103,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,55,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,616,172,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,276,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,44,145,6,0,0,0,1,1,0,0,0,0,0,0,0,2,5,10,404,920,2016,60,60,60,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
2049,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,34,145,1,11,0,0,1,1,0,0,0,0,0,0,0,0,2,8,54,404,1649,21,60,60,0,5,0,0,0,0,0,0,0,0,3,1,0,0,0
2052,849,101,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,893,102,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,58,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,36,-145,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,37,145,1,12,0,0,1,1,0,0,0,0,0,0,0,5,6,11,965,1092,2139,60,60,60,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0
2060,220,151,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1988,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,616,172,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,48,145,1,12,0,0,1,1,0,0,0,0,0,0,0,0,1,6,135,327,1317,60,60,60,0,5,0,0,0,0,0,0,0,0,2,0,0,1,0
2064,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1339,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,38,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,33,-145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,888,102,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,242,153,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,659,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,869,102,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,44,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,849,101,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1898,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,173,147,1,11,0,0,0,1,0,0,0,0,0,0,0,7,8,13,1354,1436,2548,0,60,60,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2082,295,157,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,521,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,60,-145,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,620,172,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1214,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,31,145,1,12,0,0,1,1,0,0,0,0,0,0,0,4,5,8,816,989,1500,42,56,60,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0
2090,309,159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,721,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,41,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,616,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,185,147,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,172,1313,0,0,60,0,0,0,0,0,125,0,0,0,0,1,0,0,0,0
2094,324,160,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,688,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,224,151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1394,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,849,101,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,322,160,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1229,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,231,152,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2017,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,172,147,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1609,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,592,172,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,278,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,57,145,8,0,0,0,1,1,0,0,0,0,0,0,0,6,6,11,1084,1092,2172,60,60,60,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0
2105,849,101,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,265,155,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1399,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,876,102,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,849,101,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,307,158,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1234,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,35,-145,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,722,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,43,145,1,12,0,0,1,1,0,0,0,0,0,0,0,0,1,7,60,232,1475,60,60,60,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
2114,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1339,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,32,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,53,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,197,148,1,12,0,0,0,0,0,0,0,0,0,0,0,4,6,11,726,1032,2207,0,0,60,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2122,292,157,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1283,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,849,101,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,227,152,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,55,-145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,241,153,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,192,148,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,521,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
2129,308,158,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,35,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,209,150,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2052,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,187,148,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1243,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,607,172,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,277,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,226,151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1643,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,403,160,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,343,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,199,149,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1399,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,911,103,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,317,159,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,181,147,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,688,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,37,145,1,11,0,0,1,1,0,0,0,0,0,0,0,11,11,17,1902,1952,3094,60,60,60,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0
2147,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,3,4,10,518,849,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2148,43,145,1,12,0,0,1,1,0,0,0,0,0,0,0,3,3,10,540,576,1925,60,60,60,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
2149,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,180,147,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,60,1255,0,60,60,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0
2151,880,102,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,53,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,55,145,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,49,49,521,49,49,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,273,154,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,521,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,56,-145,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,880,102,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,36,145,1,11,0,0,1,1,0,0,1,0,0,0,0,2,5,13,477,920,2594,60,60,60,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
2169,604,172,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,277,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,59,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,309,159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,55,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,590,172,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1179,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,888,102,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,619,172,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,308,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,221,151,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1317,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,44,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,47,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,49,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4833,863,102,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,32,-145,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,862,101,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5957,585,172,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1377,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6521,331,160,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,521,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7014,176,146,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,715,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,862,101,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,599,172,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,343,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7371,194,148,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1609,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7386,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,862,101,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,868,102,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9175,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9179,327,159,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,688,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9563,54,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,0,0,61,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9589,44,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9625,327,159,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,343,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9724,403,160,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1283,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
10068,211,150,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1428,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
10503,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11019,33,-145,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,234,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
11921,265,155,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1428,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12020,37,-145,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12191,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,237,551,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
12193,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1403,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12752,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12776,32,145,1,11,0,0,1,1,0,0,0,0,0,0,0,3,6,10,576,1092,2010,60,60,60,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
12812,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12926,862,101,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
