league_id,sub_league_id,year,best_hitter_id,best_pitcher_id,best_rookie_id,best_manager_id,best_fielder_id0,best_fielder_id1,best_fielder_id2,best_fielder_id3,best_fielder_id4,best_fielder_id5,best_fielder_id6,best_fielder_id7,best_fielder_id8,best_fielder_id9
145,0,1939,5737,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1939,16809,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1940,7549,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1940,11210,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1941,5737,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1941,4181,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1942,7417,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1942,4968,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1943,4473,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1943,12273,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1944,12419,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1944,10883,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1945,12419,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1945,4431,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1946,17277,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1946,12273,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1947,5737,0,14112,0,0,0,0,0,0,0,0,0,0,0
145,1,1947,6188,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1948,3516,0,5390,0,0,0,0,0,0,0,0,0,0,0
145,1,1948,12273,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1949,17277,0,15062,0,0,0,0,0,0,0,0,0,0,0
145,1,1949,14112,0,12412,0,0,0,0,0,0,0,0,0,0,0
145,0,1950,14047,0,5945,0,0,0,0,0,0,0,0,0,0,0
145,1,1950,9791,0,9051,0,0,0,0,0,0,0,0,0,0,0
145,0,1951,3158,0,11273,0,0,0,0,0,0,0,0,0,0,0
145,1,1951,4192,0,11110,0,0,0,0,0,0,0,0,0,0,0
145,0,1952,14898,0,4106,0,0,0,0,0,0,0,0,0,0,0
145,1,1952,14537,0,3277,0,0,0,0,0,0,0,0,0,0,0
145,0,1953,14266,0,9898,0,0,0,0,0,0,0,0,0,0,0
145,1,1953,4192,0,7246,0,0,0,0,0,0,0,0,0,0,0
145,0,1954,3158,0,7614,0,0,0,0,0,0,0,0,0,0,0
145,1,1954,11110,0,11932,0,0,0,0,0,0,0,0,0,0,0
145,0,1955,3158,0,14754,0,0,0,0,0,0,0,0,0,0,0
145,1,1955,4192,0,16646,0,0,0,0,0,0,0,0,0,0,0
145,0,1956,10856,12412,2479,0,0,0,0,0,0,0,0,0,0,0
145,1,1956,12412,0,14106,0,0,0,0,0,0,0,0,0,0,0
145,0,1957,10856,15418,9886,0,0,14898,10452,8498,6775,10820,11449,11822,11110,9342
145,1,1957,2171,0,14503,0,0,0,0,0,0,0,0,0,0,0
145,0,1958,9039,16412,13050,0,0,14898,10452,13480,3419,10820,2479,15050,13305,9342
145,1,1958,2737,0,4442,0,0,7753,5111,8498,11112,3568,11449,14106,11110,2171
145,0,1959,6775,17589,2351,0,0,14898,10452,13480,6775,10820,2479,11822,9342,9039
145,1,1959,2737,0,11221,0,0,7753,5111,8498,12351,3568,11449,3639,11110,2171
145,0,1960,10885,10104,7907,0,0,14898,2903,13480,6775,14096,2479,11822,9998,10885
145,1,1960,7631,0,8701,0,0,7753,5111,17094,11112,3568,2737,11932,11110,2171
145,0,1961,10885,6717,14738,0,0,10071,2903,13480,13932,14096,2479,9342,9998,13305
145,1,1961,14106,0,17220,0,0,14898,14261,17094,11112,3568,17307,4694,11110,13331
145,0,1962,10856,5951,16362,0,0,9323,2903,13480,13932,14096,2479,9342,9998,10856
145,1,1962,17307,0,8747,0,0,14898,5111,17094,8747,5422,17307,4694,11110,16646
145,0,1963,8700,9820,13180,0,0,9323,8700,13480,13932,14096,16622,9342,9998,17607
145,1,1963,9820,0,14259,0,0,14898,6140,17094,11112,3568,17387,4694,6654,11110
145,0,1964,14096,4470,12711,0,0,9323,8700,13480,13932,14096,2479,5416,9342,9998
145,1,1964,3568,0,2322,0,0,14898,6140,17094,11112,14519,2400,4694,6654,11110
145,0,1965,16622,9820,3337,0,0,9323,6815,13111,13932,14096,16622,9342,16362,17607
145,1,1965,11110,0,10189,0,0,7181,16303,17094,11112,14519,4260,4694,6654,11110
145,0,1966,14106,9820,2258,0,0,9323,6815,13111,9737,14096,2479,2258,2258,9342
145,1,1966,4694,0,8207,0,12711,7181,14261,17094,11112,14519,2345,4694,6654,11110
145,0,1967,17607,10463,4265,0,0,9323,6815,14765,9737,14096,6831,3298,9342,17607
145,1,1967,4442,11217,14793,0,0,7181,8815,12941,11112,14519,2345,4694,4694,6654
145,0,1968,11408,11408,2633,0,0,9323,6815,14765,9737,14096,2479,15311,15547,17607
145,1,1968,7181,7181,3074,0,0,7181,3074,12941,2989,14519,11078,4694,6654,11110
145,0,1969,9579,11408,13327,0,0,9323,6815,13111,9096,14096,3024,3298,15547,17607
145,1,1969,11221,14793,15133,0,0,7181,3074,12941,11695,3566,9550,4694,6654,14259
145,0,1970,13461,13168,12200,0,0,9323,6737,15447,9096,14096,2479,3169,3298,15547
145,1,1970,3074,7181,12085,0,0,7181,3074,12941,8207,13631,9550,2258,4694,14259
145,0,1971,3360,3360,4466,0,0,9323,6737,14765,9096,14096,3024,3298,12816,17607
145,1,1971,16303,9027,17239,0,0,7181,3074,12941,8207,13631,7971,3432,3432,4694
145,0,1972,2322,13164,6588,0,0,9323,6588,14765,7592,14096,3727,3169,3298,12204
145,1,1972,3074,4287,11035,0,0,7181,3074,12941,11695,13631,3525,4438,4694,5495
145,0,1973,8944,12901,3952,0,0,9323,12200,14765,7584,14096,3024,3298,12816,15547
145,1,1973,14259,14793,11044,0,0,7181,3074,9283,12032,13631,11634,3432,4438,5495
145,0,1974,4042,8832,7941,0,0,9323,12200,14765,7584,14096,3024,3298,12816,14340
145,1,1974,7073,10922,11136,0,0,11622,3074,7073,12032,13631,4857,3432,4438,7155
145,0,1975,10628,12901,10628,0,0,9323,12200,14765,7584,14096,3024,3298,10628,14340
145,1,1975,12032,14793,11914,0,0,11622,3074,7073,12032,13833,4857,4438,7155,10710
145,0,1976,12200,12901,6504,0,0,12901,15869,14765,7584,14144,3024,6333,10844,14340
145,1,1976,12032,9241,17693,0,0,9323,3074,7073,12032,14665,4857,4438,7155,10710
145,0,1977,4265,10615,12253,0,0,12901,15869,15447,17107,12398,3024,3083,3083,5070
145,1,1977,6743,4287,5501,0,17607,9323,3074,7073,12032,14665,4857,7155,10710,12932
145,0,1978,13917,7685,17085,0,0,12901,15869,4466,17107,12398,3024,6333,10628,11759
145,1,1978,12932,13164,8648,0,0,12469,3457,8308,10490,14665,3525,10710,12932,16518
145,0,1979,2934,6621,7591,0,0,12901,15869,4962,17107,3035,4004,6333,10313,10628
145,1,1979,15559,15890,15881,0,0,12469,3457,8308,16367,14665,4857,10710,12932,17391
145,0,1980,3689,15710,4496,0,0,12527,15869,4962,17107,3035,16338,10628,12225,17376
145,1,1980,14665,4287,8717,0,0,12469,4342,8308,6672,14665,15297,5501,10710,17391
145,0,1981,6535,6535,13982,0,0,12527,15869,15498,17107,3035,16338,6333,8228,12225
145,1,1981,14665,16523,16523,0,0,4287,4342,8308,16367,14665,15297,2670,5501,10710
145,0,1982,17682,16677,14007,0,0,7685,3457,12253,17107,3035,17682,6333,12225,17391
145,1,1982,12217,4287,14560,0,0,12469,4342,8308,16367,14665,15297,5501,10710,12217
145,0,1983,14007,8736,9665,0,0,7685,12957,12253,17085,3035,16338,6333,12225,17391
145,1,1983,12217,5628,15747,0,0,12469,13096,8308,14482,14665,15297,5501,11313,12217
145,0,1984,8320,8320,5439,0,0,7685,12957,12253,17085,3035,16338,6333,12225,17391
145,1,1984,14482,15881,7397,0,0,2466,13096,8308,14482,14665,15297,5501,5639,12217
145,0,1985,11055,14418,7688,0,0,7685,12957,11055,17085,3689,7591,6333,12225,13209
145,1,1985,11313,7397,4796,0,17391,13866,13096,8308,14482,16782,15297,5501,11313,12217
145,0,1986,4689,4689,4240,0,0,7685,3457,11055,17107,6929,6481,2764,13209,13543
145,1,1986,14665,14773,17535,0,0,16523,5467,8308,14482,14665,15297,7733,11313,12217
145,0,1987,3044,4689,11363,0,0,10025,3457,11055,17107,6929,6481,2764,13543,17391
145,1,1987,5501,3002,14515,0,0,13866,10095,8308,14482,13100,15297,5456,5501,7733
145,0,1988,4240,16644,16980,0,0,10025,3457,11055,13887,6929,6481,13209,13543,17100
145,1,1988,7188,8348,14420,0,0,8348,14515,8308,14482,16782,15297,5456,5501,16548
145,0,1989,17682,14418,12735,0,0,14418,3457,11055,13887,6929,6481,13209,13543,17100
145,1,1989,11844,5476,16818,0,0,5392,14515,6949,14482,13100,15297,5456,7733,16548
145,0,1990,8228,16982,2366,0,0,3382,2366,11363,13887,7664,7688,4003,7589,13209
145,1,1990,3431,5904,9318,0,0,10713,14515,6949,14482,16782,15297,3431,3431,7733
145,0,1991,14007,4689,9732,0,0,10025,13096,11055,2365,16605,14007,7589,13543,17100
145,1,1991,13100,7290,2632,0,0,10713,12884,4648,14482,17261,15297,3431,7733,16548
145,0,1992,6107,6107,10385,0,0,10025,14154,11055,2365,16605,14007,7589,7589,13543
145,1,1992,3431,10713,9374,0,17100,10713,12884,7458,10342,13100,15297,3431,16548,16746
145,0,1993,16138,11274,14453,0,0,10025,14154,11055,2365,16605,16657,7589,10437,17100
145,1,1993,3431,10713,13270,0,0,10713,10865,7458,16191,17261,3047,3431,7629,16746
145,0,1994,16138,4861,7843,0,0,10025,14154,11055,2365,3396,16657,7589,10437,17100
145,1,1994,2632,10713,11899,0,0,10713,12884,2632,3225,17261,10049,3431,7629,10298
145,0,1995,16583,9139,4997,0,0,10025,14154,15354,2365,3396,16657,7589,10437,17100
145,1,1995,10049,10713,12511,0,0,10713,9086,7458,3225,4184,10049,6542,7629,11899
145,0,1996,7378,8276,9048,0,0,12279,14154,15354,2365,16605,16657,3940,7589,10437
145,1,1996,4184,15334,8567,0,0,10713,9086,7458,3225,4184,10049,3431,6542,7629
145,0,1997,7589,4689,7026,0,0,12279,14154,12896,9732,17261,16657,6126,7589,17219
145,1,1997,16746,10976,14208,0,0,10713,9086,15354,3225,4184,12753,3431,3431,11899
145,0,1998,7378,4689,7586,0,0,12279,14154,12896,2365,16605,16657,6126,7589,17219
145,1,1998,15405,7290,17490,0,0,10713,9086,15354,3458,14208,12753,3431,36945,16746
145,0,1999,14154,10976,3067,0,0,12279,14154,12896,2365,3769,16657,7546,7589,17219
145,1,1999,9195,9139,17289,0,0,10713,10323,15354,13785,16605,12753,6542,36945,16746
145,0,2000,7171,10976,14529,0,0,14185,14154,12707,2365,6882,16657,6057,6277,17219
145,1,2000,9525,9139,6914,0,0,10713,11021,15354,13785,14208,13132,6126,6542,36945
145,0,2001,15896,4689,15896,0,0,12279,14154,11675,2365,4510,16657,4180,8839,15896
145,1,2001,3431,9139,13550,0,0,10713,2580,8209,16637,14208,4125,6126,36945,16746
145,0,2002,16063,17747,17856,0,0,14185,11882,12707,3458,4510,14143,6277,8839,15896
145,1,2002,3431,9139,9037,0,0,10713,2580,8209,16637,14208,13851,6126,36945,16746
145,0,2003,14143,7824,37063,0,0,12279,11882,12707,3458,4510,14143,4180,8839,15896
145,1,2003,3431,6934,18119,0,0,7866,11021,10167,4399,14208,13851,5239,6126,36945
145,0,2004,7680,14509,18105,0,0,14185,14154,6277,3458,4510,9048,8839,15896,17007
145,1,2004,3431,4689,18132,0,0,10713,11021,8209,4399,14208,8919,6126,6542,36945
145,0,2005,14143,4834,18434,0,0,14185,16565,18043,17804,4510,9048,17007,8839,15896
145,1,2005,13550,4302,18187,0,17007,10713,11021,10167,4399,10542,16657,2201,6126,36945
145,0,2006,18133,14509,18413,0,0,14185,14154,18043,7665,4510,9048,8839,15896,17007
145,1,2006,18187,18050,18531,0,0,10713,2580,13550,17804,14208,16657,3067,4180,36945
145,0,2007,14143,14416,18709,0,0,14509,14154,18304,13388,3069,4125,8839,18270,15896
145,1,2007,14213,17778,18812,0,0,10713,18696,10167,17804,18214,14213,3067,18412,36945
145,0,2008,18709,17794,19169,0,0,12279,18276,13085,18709,3069,17669,8839,18270,15896
145,1,2008,13550,18795,18534,0,0,10713,18149,18279,17900,18214,14213,3067,18441,18065
145,0,2009,18276,18315,23223,0,0,3932,18276,18043,13388,19169,9048,8839,18587,15896
145,1,2009,13550,18795,22596,0,0,18453,18149,18279,17804,18422,14213,18680,18617,18065
145,0,2010,18745,18500,24872,0,0,3932,18276,18043,18515,19169,9048,17871,18497,15896
145,1,2010,18913,7824,21602,0,0,2533,18149,13550,17900,14208,18669,18680,19013,18065
145,0,2011,18413,18413,24205,0,0,3932,23688,18279,18709,3069,18565,18758,18848,18742
145,1,2011,18812,19036,28670,0,0,19036,18149,18913,17900,13388,18669,23458,18617,18710
145,0,2012,17977,19159,30083,0,0,24205,23688,18043,18515,3069,18447,18758,18587,25529
145,1,2012,21602,5701,30410,0,0,3932,18149,18312,24048,18837,14213,19013,21398,25697
145,0,2013,17977,19109,30377,0,0,5701,29217,21989,18709,30417,18447,18758,18587,18065
145,1,2013,21398,19036,31963,0,0,18453,18149,28202,17900,26312,30568,19013,18798,23458
145,0,2014,30083,23568,37300,0,0,26182,29217,21989,18709,26006,18447,18758,18742,18587
145,1,2014,19036,19036,30642,0,0,18315,18149,18279,26441,26312,30568,31164,28549,25697
145,0,2015,24963,26182,32923,0,0,26182,29217,21989,28900,30417,19001,32886,30962,30507
145,1,2015,30410,23681,34247,0,0,18315,18149,28202,27546,26312,29630,26032,26580,25697
145,0,2016,30083,27756,32095,0,0,26182,29217,29919,18657,3069,31910,19008,30962,32454
145,1,2016,34247,19109,32959,0,0,18315,21602,25526,32020,26312,29630,26032,28006,25697
145,0,2017,31910,26182,35931,0,0,23681,18696,32931,18709,3069,25448,35931,32043,32454
145,1,2017,31861,19036,32212,0,0,31005,31253,30377,32020,26312,21527,31303,28006,25697
145,0,2018,21437,20,34761,0,0,32612,31196,30428,18709,32674,32751,18758,28006,30387
145,1,2018,19036,19036,34497,0,0,32335,28191,30377,32020,26312,30568,31164,32043,25697
145,0,2019,32923,31353,38488,0,0,32012,18696,25691,32774,35146,31910,35931,30962,25697
145,1,2019,30410,30612,40936,0,0,31636,30576,34497,32020,40936,30568,30480,32922,30410
145,0,2020,32567,30823,33984,0,0,25749,34761,30428,34667,35146,20818,35931,28006,30387
145,1,2020,30612,30612,1143,0,0,37007,23920,30377,35667,40936,27634,23,34502,38430
145,0,2021,31164,32932,19337,0,0,36303,36731,30428,34667,1176,31910,35931,23742,1250
145,1,2021,19036,19036,21825,0,0,35184,35313,35923,23059,40936,27634,1238,34502,25678
145,0,2022,30083,34804,19604,0,0,668,30374,34358,2153,23952,21567,21449,249,30387
145,1,2022,32922,19036,23212,0,0,19109,28432,20662,23059,26312,23552,34493,32922,40949
145,0,2023,31164,30401,39012,0,0,32095,39414,30669,27250,251,39012,1243,34502,30387
145,1,2023,40751,30612,22944,0,0,36358,33148,34247,23059,20818,23552,33194,32922,19604
145,0,2024,31164,30415,42481,0,0,34287,39414,38989,32945,1176,39012,1243,42654,1250
145,1,2024,40751,19036,40993,0,0,1240,32254,34358,23059,20818,27634,34322,32922,1427
145,0,2025,30083,23791,42585,0,0,20525,28191,27719,32945,251,39012,20515,34502,20499
145,1,2025,31164,40626,41979,0,0,32329,32254,40936,22494,20818,27634,39820,32922,23846
145,0,2026,31164,28079,41548,0,0,1361,39414,41017,42564,251,39012,34322,35164,39408
145,1,2026,40751,21311,30168,0,0,19853,39791,25998,23832,20818,27634,28471,29391,23846
145,0,2027,32212,30853,36209,0,0,24782,34,35187,35392,251,39012,35931,35164,19604
145,1,2027,40751,21311,21730,0,0,38503,33461,31047,27250,20818,23552,1070,42322,42095
145,0,2028,41503,30853,37708,0,0,41392,19452,34247,20250,23952,36209,41537,35164,41548
145,1,2028,21730,40626,20741,0,0,1289,34761,25998,25337,41044,40647,21730,42322,42095
145,0,2029,23011,30853,20567,0,0,40854,19452,39630,2153,23952,40516,32772,42903,41548
145,1,2029,21730,40626,40828,0,0,1289,23145,40936,38015,251,40828,21730,37832,35033
145,0,2030,40767,34651,38240,0,0,23061,19452,19779,41185,20242,36209,20842,28828,37754
145,1,2030,40751,40626,38489,0,0,2146,20837,38989,42681,30417,40990,21730,20781,42095
145,0,2031,40767,33681,44253,0,0,21207,32925,33739,41185,20242,20973,41537,19693,44253
145,1,2031,38489,40626,33828,0,0,19400,33286,43056,42681,41347,27997,21730,6386,23547
145,0,2032,40767,30853,38766,0,0,1240,23145,37708,41185,251,40828,40797,35164,38766
145,1,2032,32381,43001,31211,0,0,27857,38257,26704,38015,41961,36209,21730,32381,19896
145,0,2033,40767,317,789,0,0,41137,39414,37708,41185,41979,40828,27270,38915,42095
145,1,2033,32381,28323,36018,0,0,38236,1146,31211,1920,19737,36209,21777,43005,33828
145,0,2034,40797,1370,41440,0,0,40771,39414,26139,41185,41979,40828,42262,34137,27270
145,1,2034,39001,28323,41274,0,0,33932,31255,30688,1920,35172,41542,21730,43005,41548
145,0,2035,40797,2030,22886,0,0,1370,38078,26139,41185,1056,40828,42262,44005,42095
145,1,2035,22966,28323,33291,0,0,40754,41786,31211,33291,41347,41542,36456,43005,19516
145,0,2036,41234,1370,32404,0,0,34651,42762,22957,42681,41979,34529,34544,36126,37970
145,1,2036,39001,41225,35516,0,0,38606,37927,31211,33291,27262,41542,21777,35164,19516
145,0,2037,38988,34651,43050,0,0,23982,41161,35631,42681,41979,34529,32126,34137,37970
145,1,2037,39253,35516,31177,0,0,42113,35565,31211,41356,43744,41542,21777,42933,38636
