team_id,year,league_id,sub_league_id,division_id,gate_revenue,gate_share_gained,gate_share_lost,season_ticket_revenue,media_revenue,merchandising_revenue,other_revenue,revenue_sharing,playoff_revenue,cash,cash_owner,cash_trades,previous_balance,player_expenses,staff_expenses,stadium_expenses,season_tickets,attendance,fan_interest,fan_loyalty,fan_modifier,ticket_price,local_media_contract,local_media_contract_expires,national_media_contract,national_media_contract_expires,development_budget,draft_budget,draft_expenses,budget,market,owner_expectation,scouting_budget,scouting_amateur,scouting_major,scouting_minor,scouting_international
31,1998,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,3610290,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1999,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,3019654,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2000,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2942251,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2001,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2736451,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2002,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,3198977,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2003,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2805542,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2004,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2519560,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2005,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2059424,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2006,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2091685,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2007,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2325249,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2008,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2509924,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2009,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2128799,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2010,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2056941,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2011,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2105432,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2012,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2177617,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2013,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2134795,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2014,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2073730,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2015,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2080145,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2016,145,1,2,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2080145,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2017,145,1,2,25250748,'','',11220201,65000000,17359908,'',0,0,4000000,4040662,0,-40662,77596529,0,0,9755,2409547,50,4,0,15.1360,25000000,1,40000000,1,6000000,3480000,3000000,120000000,4,0,4600000,0,0,0,0
31,2018,145,1,2,13481649,'','',10518556,66000000,15750318,'',268726,0,24000000,-7903054,0,31634328,93796851,0,0,8016,1210020,48,4,0,19.8346,26000000,1,40000000,1,6500000,3480000,3560000,120000000,4,0,0,0,0,0,0
31,2019,145,1,2,15343109,'','',10546110,65000000,15300585,'',297506,0,20602940,-5238238,-350000,25893672,84918358,0,0,8037,1358764,46,4,-1,19.0535,25000000,1,40000000,1,8500000,5000000,250000,102000000,4,0,0,0,0,0,0
31,2020,145,1,2,12313879,'','',11347990,65000000,15128446,'',445674,0,24000000,-9570060,0,33124386,79289373,0,0,9662,1288927,39,4,0,18.3578,25000000,1,40000000,1,15000000,6000000,9150000,102000000,4,0,0,0,0,0,0
31,2021,145,1,2,11208969,'','',9410066,64000000,14138603,'',932400,0,16226672,-4056670,0,19350942,49887809,0,0,8012,1085971,39,4,0,18.9867,24000000,1,40000000,1,25000000,9500000,7425000,97000000,4,0,0,0,0,0,0
31,2022,145,1,1,16636194,'','',17116204,64000000,17209292,'',897271,0,24000000,-9568772,0,32671501,35014307,0,0,13633,1921048,51,4,0,17.5698,24000000,1,40000000,1,27000000,12500000,4390000,109000000,4,0,0,0,0,0,0
31,2023,145,1,1,21489186,'','',18794809,66000000,18042047,'',5687039,0,18000000,-12000000,0,54057383,75407732,0,0,14970,2443603,49,4,6,16.4855,26000000,1,40000000,1,27000000,12500000,6090000,118000000,4,0,0,0,0,0,0
31,2024,145,1,1,15520200,'','',13699342,66000000,16058047,'',5857799,0,18000000,-19974109,0,32972310,88644479,0,0,10637,1630940,49,4,0,17.9158,26000000,1,40000000,1,23000000,0,0,120000000,4,0,0,0,0,0,0
31,2025,145,1,1,20271612,'','',9639887,66000000,14875239,'',6183744,0,14080110,-9386744,0,17283110,67390245,0,0,7485,1755930,50,3,0,17.0346,26000000,1,40000000,1,25000000,0,0,108000000,4,0,0,0,0,0,0
31,2026,145,1,1,32403211,'','',15865763,66000000,17463348,'',4693787,4367116,14642315,-8428156,0,16376603,89895204,0,0,12091,2956673,54,3,11,16.3254,26000000,1,40000000,1,19000000,0,0,110000000,4,0,0,0,0,0,0
31,2027,145,1,1,24865778,'','',15522921,68000000,16579488,'',3823689,0,18000000,-12000000,0,33846549,108570802,0,0,11273,2265877,54,3,0,17.8248,28000000,1,40000000,1,19000000,0,0,120000000,4,0,0,0,0,0,0
31,2028,145,1,1,32212480,'','',15939792,66000000,16890468,'',3947379,5013060,10494816,-6996544,0,13543981,100473135,0,0,11408,2778450,59,3,0,17.3306,26000000,1,40000000,1,19000000,0,0,120000000,4,0,0,0,0,0,0
31,2029,145,1,1,27772609,'','',16157391,67000000,17086884,'',3789984,0,17832000,-13040521,-168000,27250537,113413504,0,0,11238,2463140,61,3,0,17.8350,27000000,1,40000000,1,19000000,0,0,130000000,4,0,0,0,0,0,0
31,2030,145,1,1,33913149,'','',16152743,67000000,17508360,'',4550511,21151657,11091534,-7394357,0,13935380,115257852,0,0,11527,2753289,67,3,0,18.1840,27000000,1,40000000,1,17000000,0,0,126000000,4,0,0,0,0,0,0
31,2031,145,1,1,30564481,'','',13167658,68000000,19248119,'',5633730,0,18000000,-22693321,0,35059591,114075802,0,0,5704,1783746,68,3,0,24.5170,28000000,1,40000000,1,25000000,0,0,140000000,4,0,0,0,0,0,0
31,2032,145,1,1,35170879,'','',24538611,72500000,21294342,'',5727470,1140695,9379155,-6252771,0,9904456,108255697,0,0,13385,2327620,74,3,0,25.6526,30000000,1,42500000,1,36000000,0,0,150000000,4,0,0,0,0,0,0
31,2033,145,1,1,25265377,'','',21308238,75000000,21651134,'',4274901,0,14277120,-9518081,0,19520300,109024582,0,0,9566,1645766,72,3,0,28.2991,32500000,1,42500000,1,36000000,0,0,150000000,4,0,0,0,0,0,0
31,2034,145,1,1,46405329,'','',23723280,75000000,22274890,'',5162790,8390259,10806045,-7204032,0,12847287,103659798,0,0,10460,2390077,77,3,0,29.3416,32500000,1,42500000,1,36000000,0,0,150000000,4,0,0,0,0,0,0
31,2035,145,1,1,52956651,'','',17209098,75000000,22033202,'',6270838,12615804,18000000,-32716151,0,45692659,128745297,0,0,5591,2052710,80,3,0,34.1820,32500000,1,42500000,1,36000000,0,0,160000000,4,0,0,0,0,0,0
31,2036,145,1,1,54926851,'','',31090392,75000000,23055150,'',4760203,0,18000000,-20235217,0,33475014,117466468,0,0,10662,2564237,81,3,0,33.5450,32500000,1,42500000,1,36000000,0,0,172000000,4,0,0,0,0,0,0
31,2037,145,1,1,28988891,'','',27457510,75000000,22505073,'',5802544,0,18000000,-34562543,0,47682962,120496810,0,0,9224,1557490,76,3,0,36.2419,32500000,1,42500000,3,36000000,0,0,180000000,4,0,0,0,0,0,0
31,2038,145,1,1,39365459,'','',30094905,75000000,24792746,'',5718441,0,12642435,-8428293,0,15352287,103861411,0,0,10110,1981867,74,5,0,35.0479,32500000,1,42500000,2,36000000,0,0,160000000,4,0,0,0,0,0,0
31,2039,145,1,1,35064392,'','',30990909,75000000,24465709,'',5736325,0,18000000,-26742681,0,40520245,133499719,0,0,10411,1973727,77,5,0,33.4673,32500000,1,42500000,1,36000000,0,0,160000000,4,0,0,0,0,0,0
32,1876,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1877,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1878,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1879,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1880,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1881,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1882,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1883,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1884,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1885,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1886,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1887,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1888,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1889,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1890,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,147539,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1891,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,184472,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1892,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,146421,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1893,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,193300,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1894,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,152800,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1895,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,242000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1896,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,240000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1897,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,334800,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1898,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,229275,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1899,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,200384,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1900,145,0,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,202000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1901,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,146502,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1902,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,116960,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1903,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,143155,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1904,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,140694,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1905,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,150003,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1906,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,143280,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1907,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,203221,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1908,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,253750,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1909,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,195188,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1910,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,149027,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1911,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,116000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1912,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,121000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1913,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,208000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1914,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,382913,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1915,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,376283,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1916,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,313495,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1917,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,174253,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1918,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,84938,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1919,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,167401,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1920,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,162483,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1921,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,318627,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1922,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,167965,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1923,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,227802,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1924,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,177478,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1925,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,313528,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1926,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,303598,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1927,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,288685,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1928,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,227001,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1929,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,372351,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1930,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,464835,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1931,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,515005,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1932,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,507606,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1933,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,517803,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1934,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,303205,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1935,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,232754,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1936,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,340585,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1937,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,385339,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1938,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,341149,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1939,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,285994,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1940,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,241616,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1941,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,263680,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1942,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,285332,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1943,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,271289,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1944,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,208691,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1945,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,374178,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1946,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,969673,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1947,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1277361,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1948,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1455439,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1949,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1081795,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1950,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,944391,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1951,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,487475,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1952,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,281278,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1953,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1826397,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1954,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2131388,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1955,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2005836,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1956,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2046331,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1957,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,2215404,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1958,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1971101,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1959,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1749112,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1960,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1497799,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1961,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1101441,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1962,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,766921,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1963,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,773018,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1964,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,910911,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1965,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,555584,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1966,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1539801,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1967,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1389222,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1968,145,1,0,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1126540,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1969,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1458320,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1970,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1078848,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1971,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1006320,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1972,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,752973,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1973,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,800655,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1974,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,981085,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1975,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,534672,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1976,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,818179,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1977,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,872464,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1978,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,904494,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1979,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,769465,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1980,145,1,1,0,'','',0,0,0,'',0,0,0,0,0,0,0,0,0,0,1048411,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
